1986,Atlanta Hawks,3671250
1986,Boston Celtics,6560000
1986,Chicago Bulls,4486000
1986,Cleveland Cavaliers,3920666
1986,Dallas Mavericks,4052346
1986,Denver Nuggets,3425500
1986,Detroit Pistons,4603666
1986,Golden State Warriors,4365833
1986,Houston Rockets,4259000
1986,Indiana Pacers,3758200
1986,Los Angeles Clippers,4745000
1986,Los Angeles Lakers,8579750
1986,Milwaukee Bucks,3661332
1986,New Jersey Nets,6840500
1986,New York Knicks,6691500
1986,Philadelphia 76ers,6825500
1986,Phoenix Suns,4189500
1986,Portland Trailblazers,3831000
1986,Sacramento Kings,4052000
1986,San Antonio Spurs,4052846
1986,Seattle Supersonics,5683333
1986,Utah Jazz,2914500
1986,Washington Bullets,4381383
