2011,Atlanta Hawks,70099179
2011,Boston Celtics,81769284
2011,Charlotte Bobcats,65672517
2011,Chicago Bulls,53658187
2011,Cleveland Cavaliers,53928558
2011,Dallas Mavericks,84643496
2011,Denver Nuggets,67650513
2011,Detroit Pistons,65020029
2011,Golden State Warriors,68367250
2011,Houston Rockets,72315654
2011,Indiana Pacers,65057899
2011,Los Angeles Clippers,52988221
2011,Los Angeles Lakers,90432556
2011,Memphis Grizzlies,70022595
2011,Miami Heat,64251508
2011,Milwaukee Bucks,68479340
2011,Minnesota Timberwolves,53458231
2011,New Jersey Nets,58494181
2011,New Orleans Hornets,67985781
2011,New York Knicks,66426486
2011,Oklahoma City Thunder,55922488
2011,Orlando Magic,90395938
2011,Philadelphia 76ers,68417454
2011,Phoenix Suns,65966400
2011,Portland Trailblazers,74445767
2011,Sacramento Kings,44991883
2011,San Antonio Spurs,69366122
2011,Toronto Raptors,69984513
2011,Utah Jazz,75188482
2011,Washington Wizards,58324988
