1988,Atlanta Hawks,6584200
1988,Boston Celtics,9283833
1988,Chicago Bulls,5014330
1988,Cleveland Cavaliers,4282115
1988,Dallas Mavericks,4855536
1988,Denver Nuggets,5897791
1988,Detroit Pistons,5905500
1988,Golden State Warriors,5147700
1988,Houston Rockets,7015666
1988,Indiana Pacers,4997493
1988,Los Angeles Clippers,6110708
1988,Los Angeles Lakers,9107250
1988,Milwaukee Bucks,6622834
1988,New Jersey Nets,6372516
1988,New York Knicks,7458766
1988,Philadelphia 76ers,6197183
1988,Phoenix Suns,5202100
1988,Portland Trailblazers,5190386
1988,Sacramento Kings,5776000
1988,San Antonio Spurs,4898500
1988,Seattle Supersonics,5096000
1988,Utah Jazz,5780000
1988,Washington Bullets,6342500
