1994,Atlanta Hawks,22500000
1994,Boston Celtics,21200000
1994,Charlotte Hornets,18000000
1994,Chicago Bulls,19600000
1994,Cleveland Cavaliers,23700000
1994,Dallas Mavericks,14300000
1994,Denver Nuggets,17300000
1994,Detroit Pistons,15800000
1994,Golden State Warriors,21200000
1994,Houston Rockets,16800000
1994,Indiana Pacers,17200000
1994,Los Angeles Clippers,20200000
1994,Los Angeles Lakers,22500000
1994,Miami Heat,17800000
1994,Milwaukee Bucks,15900000
1994,Minnesota Timberwolves,15500000
1994,New Jersey Nets,20100000
1994,New York Knicks,22100000
1994,Orlando Magic,20800000
1994,Philadelphia 76ers,15500000
1994,Phoenix Suns,21600000
1994,Portland Trailblazers,23500000
1994,Sacramento Kings,15900000
1994,San Antonio Spurs,19300000
1994,Seattle SuperSonics,16000000
1994,Utah Jazz,17000000
1994,Washington Bullets,16100000
