2012,Atlanta Hawks,70628079
2012,Boston Celtics,78714199
2012,Charlotte Bobcats,57902024
2012,Chicago Bulls,68904547
2012,Cleveland Cavaliers,50975599
2012,Dallas Mavericks,76334980
2012,Denver Nuggets,58553173
2012,Detroit Pistons,70631657
2012,Golden State Warriors,57197472
2012,Houston Rockets,57021755
2012,Indiana Pacers,43958483
2012,Los Angeles Clippers,66738086
2012,Los Angeles Lakers,87392955
2012,Memphis Grizzlies,70593009
2012,Miami Heat,76247648
2012,Milwaukee Bucks,60192388
2012,Minnesota Timberwolves,56844339
2012,New Jersey Nets,60857455
2012,New Orleans Hornets,65418702
2012,New York Knicks,63384503
2012,Oklahoma City Thunder,59501709
2012,Orlando Magic,68533625
2012,Philadelphia 76ers,66082381
2012,Phoenix Suns,79943742
2012,Portland Trailblazers,64328752
2012,Sacramento Kings,48950236
2012,San Antonio Spurs,73431894
2012,Toronto Raptors,53692599
2012,Utah Jazz,59339136
2012,Washington Wizards,54725620
