2013,Atlanta Hawks,66656919
2013,Boston Celtics,71949512
2013,Brooklyn Nets,83042384
2013,Charlotte Bobcats,57491899
2013,Chicago Bulls,74258006
2013,Cleveland Cavaliers,53352075
2013,Dallas Mavericks,61504024
2013,Denver Nuggets,64040062
2013,Detroit Pistons,63057497
2013,Golden State Warriors,69695346
2013,Houston Rockets,57323787
2013,Indiana Pacers,66598712
2013,Los Angeles Clippers,69472515
2013,Los Angeles Lakers,99953801
2013,Memphis Grizzlies,62954838
2013,Miami Heat,83011232
2013,Milwaukee Bucks,61603737
2013,Minnesota Timberwolves,63183910
2013,New Orleans Hornets,63517041
2013,New York Knicks,78664232
2013,Oklahoma City Thunder,67495859
2013,Orlando Magic,66306896
2013,Philadelphia 76ers,67234862
2013,Phoenix Suns,53346982
2013,Portland Trailblazers,58443389
2013,Sacramento Kings,54317436
2013,San Antonio Spurs,69787704
2013,Toronto Raptors,66612106
2013,Utah Jazz,66954950
2013,Washington Wizards,58087938
