2005,Atlanta Hawks,40684848
2005,Boston Celtics,64577356
2005,Charlotte Bobcats,23380124
2005,Chicago Bulls,57276136
2005,Cleveland Cavaliers,49175272
2005,Dallas Mavericks,91553496
2005,Denver Nuggets,45621812
2005,Detroit Pistons,54574980
2005,Golden State Warriors,54943724
2005,Houston Rockets,60222300
2005,Indiana Pacers,65792068
2005,Los Angeles Clippers,45170768
2005,Los Angeles Lakers,65059100
2005,Memphis Grizzlies,67010824
2005,Miami Heat,58949072
2005,Milwaukee Bucks,57137128
2005,Minnesota Timberwolves,70060920
2005,New Jersey Nets,54729028
2005,New Orleans Hornets,56572880
2005,New York Knicks,102442544
2005,Orlando Magic,66445252
2005,Philadelphia 76ers,71951888
2005,Phoenix Suns,44256720
2005,Portland Trailblazers,83671312
2005,Sacramento Kings,61807688
2005,San Antonio Spurs,47149172
2005,Seattle Sonics,53821300
2005,Toronto Raptors,61703772
2005,Utah Jazz,43160808
2005,Washington Wizards,49547056
