1998,Atlanta Hawks,30133827
1998,Boston Celtics,26800500
1998,Charlotte Hornets,27006013
1998,Chicago Bulls,61330670
1998,Cleveland Cavaliers,26677290
1998,Dallas Mavericks,27268948
1998,Denver Nuggets,26518960
1998,Detroit Pistons,24876625
1998,Golden State Warriors,32856469
1998,Houston Rockets,28086350
1998,Indiana Pacers,39162273
1998,Los Angeles Clippers,24493625
1998,Los Angeles Lakers,36304083
1998,Miami Heat,34641186
1998,Milwaukee Bucks,25919828
1998,Minnesota Timberwolves,27787780
1998,New Jersey Nets,28504567
1998,New York Knicks,53974881
1998,Orlando Magic,43954299
1998,Philadelphia 76ers,31420520
1998,Phoenix Suns,36937876
1998,Portland Trailblazers,27786719
1998,Sacramento Kings,30046350
1998,San Antonio Spurs,38846163
1998,Seattle Sonics,37592175
1998,Toronto Raptors,24748405
1998,Utah Jazz,28505442
1998,Vancouver Grizzlies,25637110
1998,Washington Wizards,40718075
