2010,Atlanta Hawks,65046378
2010,Boston Celtics,83552174
2010,Charlotte Bobcats,68141416
2010,Chicago Bulls,69219401
2010,Cleveland Cavaliers,83398534
2010,Dallas Mavericks,88435117
2010,Denver Nuggets,74335812
2010,Detroit Pistons,59223927
2010,Golden State Warriors,65154331
2010,Houston Rockets,69095315
2010,Indiana Pacers,66673873
2010,Los Angeles Clippers,60998169
2010,Los Angeles Lakers,91378064
2010,Memphis Grizzlies,56294399
2010,Miami Heat,73631563
2010,Milwaukee Bucks,66247389
2010,Minnesota Timberwolves,62253360
2010,New Jersey Nets,59366715
2010,New Orleans Hornets,69721295
2010,New York Knicks,85505986
2010,Oklahoma City Thunder,57969029
2010,Orlando Magic,81239000
2010,Philadelphia 76ers,64474648
2010,Phoenix Suns,64796003
2010,Portland Trailblazers,56459362
2010,Sacramento Kings,67371803
2010,San Antonio Spurs,79130464
2010,Toronto Raptors,67819464
2010,Utah Jazz,71905244
2010,Washington Wizards,72791114
