1997,Atlanta Hawks,25810000
1997,Boston Celtics,25070000
1997,Charlotte Hornets,22430000
1997,Chicago Bulls,58270000
1997,Cleveland Cavaliers,20370000
1997,Dallas Mavericks,26110000
1997,Denver Nuggets,24570000
1997,Detroit Pistons,27210000
1997,Golden State Warriors,30870000
1997,Houston Rockets,26280000
1997,Indiana Pacers,40930000
1997,Los Angeles Clippers,26040000
1997,Los Angeles Lakers,28830000
1997,Miami Heat,23800000
1997,Milwaukee Bucks,24220000
1997,Minnesota Timberwolves,24350000
1997,New Jersey Nets,25430000
1997,New York Knicks,25930000
1997,Orlando Magic,45050000
1997,Philadelphia 76ers,24770000
1997,Phoenix Suns,36140000
1997,Portland Trailblazers,24900000
1997,Sacramento Kings,29080000
1997,San Antonio Spurs,33180000
1997,Seattle Sonics,30300000
1997,Toronto Raptors,18630000
1997,Utah Jazz,25270000
1997,Vancouver Grizzlies,18640000
1997,Washington Bullets,34560000
