1995,Atlanta Hawks,21869340
1995,Boston Celtics,24462000
1995,Charlotte Hornets,19346658
1995,Chicago Bulls,22053129
1995,Cleveland Cavaliers,28106000
1995,Dallas Mavericks,18053100
1995,Denver Nuggets,21940500
1995,Detroit Pistons,16339300
1995,Golden State Warriors,19797300
1995,Houston Rockets,17578600
1995,Indiana Pacers,24918500
1995,Los Angeles Clippers,17876700
1995,Los Angeles Lakers,42068300
1995,Miami Heat,20142000
1995,Milwaukee Bucks,16256960
1995,Minnesota Timberwolves,17673260
1995,New Jersey Nets,23121800
1995,New York Knicks,25748900
1995,Orlando Magic,29069916
1995,Philadelphia 76ers,19709510
1995,Phoenix Suns,23170884
1995,Portland Trail Blazers,26658000
1995,Sacramento Kings,20309000
1995,San Antonio Spurs,22721982
1995,Seattle Supersonics,24073500
1995,Utah Jazz,18708950
1995,Washington Bullets,17049750
