2006,New York Knicks,126610272
2006,Dallas Mavericks,97881086
2006,Philadelphia 76ers,84690863
2006,Indiana Pacers,78681968
2006,Orlando Magic,75365655
2006,Los Angeles Lakers,72866195
2006,Houston Rockets,69208809
2006,Memphis Grizzlies,67518596
2006,New Jersey Nets,66030223
2006,San Antonio Spurs,63034710
2006,Sacramento Kings,62811975
2006,Milwaukee Bucks,62563359
2006,Toronto Raptors,62123201
2006,Minnesota Timberwoles,61649061
2006,Miami Heat,59997698
2006,Portland Trailblazers,59966214
2006,Detroit Pistons,59619275
2006,Utah Jazz,57407402
2006,Chicago Bulls,57166530
2006,Golden State Warriors,57115566
2006,Boston Celtics,56907300
2006,Denver Nuggets,55956608
2006,Washington Wizards,54555947
2006,Phoenix Suns,53626924
2006,Los Angeles Clippers,50931212
2006,Cleveland Cavaliers,50836871
2006,Seattle Sonics,48900280
2006,Atlanta Hawks,42944553
2006,New Orleans Hornets,4127717
2006,Charlotte Bobcats,33458932
