2008,Atlanta Hawks,55501133
2008,Boston Celtics,74060475
2008,Charlotte Bobcats,52684792
2008,Chicago Bulls,63084166
2008,Cleveland Cavaliers,81137583
2008,Dallas Mavericks,101021688
2008,Denver Nuggets,82581955
2008,Detroit Pistons,65898875
2008,Golden State Warriors,61019997
2008,Houston Rockets,69445134
2008,Indiana Pacers,66175899
2008,Los Angeles Clippers,64577243
2008,Los Angeles Lakers,72611724
2008,Memphis Grizzlies,54062867
2008,Miami Heat,74640045
2008,Milwaukee Bucks,62252766
2008,Minnesota Timberwolves,69043895
2008,New Jersey Nets,61366182
2008,New Orleans Hornets,62346671
2008,New York Knicks,96190114
2008,Orlando Magic,58107045
2008,Philadelphia 76ers,74038229
2008,Phoenix Suns,70702565
2008,Portland Trailblazers,73241335
2008,Sacramento Kings,63325268
2008,San Antonio Spurs,69839187
2008,Seattle Sonics,60861388
2008,Toronto Raptors,65593395
2008,Utah Jazz,64959089
2008,Washington Wizards,65241923
