Steve Mix,1983,All Team,58,20,13.9,2.36,4.88,0.484,0.02,0.07,0.25,1.29,1.52,0.852,0.66,1.71,2.36,1.21,0.57,0.05,1.22,0.78,6.03,15.13
Randy Smith,1983,All Team,80,16,17.6,3.41,7.06,0.483,0.04,0.23,0.167,1.43,1.64,0.87,0.46,0.74,1.2,2.58,0.7,0,1.74,1.23,8.29,14.6
Dwight Jones,1983,All Team,81,2,14.4,1.83,4.01,0.455,0,0.01,0,0.98,1.52,0.642,1.04,2.78,3.81,0.77,0.38,0.28,2.12,1.25,4.63,9.2
Steve Hawes,1983,All Team,77,4,18.4,2.12,5.06,0.418,0.06,0.27,0.238,0.9,1.22,0.734,1.05,3.64,4.69,1.23,0.49,0.18,2.45,1.39,5.19,8.64
Mickey Johnson,1983,All Team,78,16,26.3,5.01,11.81,0.425,0.04,0.46,0.083,4,4.87,0.821,2.09,4.24,6.33,3.27,1.05,0.59,3.69,3.05,14.06,15.89
Scott Wedman,1983,All Team,75,35,23.9,4.99,10.51,0.475,0.13,0.43,0.312,1.13,1.43,0.794,1.31,2.45,3.76,1.56,0.57,0.23,3.04,1.68,11.24,12.42
World B. Free,1983,All Team,73,69,36.1,8.89,19.49,0.456,0.21,0.62,0.333,5.89,7.99,0.738,1.26,1.49,2.75,3.97,1.33,0.21,3.3,2.86,23.88,18.46
Rich Kelley,1983,All Team,70,23,19.2,1.86,4.19,0.444,0,0,0,2.03,2.5,0.811,1.87,3.9,5.77,1.97,0.77,0.56,3.16,1.69,5.74,12.14
Bill Willoughby,1983,All Team,62,0,18.5,2.37,5.23,0.454,0.1,0.23,0.429,0.69,0.89,0.782,1.02,2.23,3.24,1.03,0.4,0.27,2.24,0.98,5.53,8.81
Larry Kenon,1983,All Team,48,7,16,2.48,5.35,0.463,0,0.02,0,0.88,1.19,0.737,1.38,1.69,3.06,0.81,0.48,0.19,1.33,0.98,5.83,12.03
Billy Paultz,1983,All Team,64,0,12.8,1.58,3.55,0.445,0,0,0,0.42,0.92,0.458,1,2.12,3.12,0.95,0.27,0.28,1.7,0.73,3.58,9.56
James Edwards,1983,All Team,31,9,21.5,4.13,8.48,0.487,0,0,0,2.23,3.48,0.639,1.81,3.19,5,1.29,0.39,0.61,3.55,1.58,10.48,14.52
Robert Smith,1983,All Team,12,0,5.7,0.58,2,0.292,0,0.17,0,0.75,0.83,0.9,0.08,0.42,0.5,0.67,0.42,0,1.08,0.5,1.92,6.83
Ron Brewer,1983,All Team,74,52,26.5,4.65,10.91,0.426,0.09,0.24,0.389,1.92,2.3,0.835,0.8,1.15,1.95,1.3,1.22,0.34,1.66,1.31,11.31,11.51
Phil Ford,1983,All Team,77,63,20.9,2.77,5.78,0.479,0.01,0.12,0.111,1.26,1.6,0.789,0.23,1.1,1.34,3.77,0.68,0.04,2.47,1.74,6.81,10.5
Clemon Johnson,1983,All Team,83,11,23.1,3.6,7,0.515,0,0.01,0,1.34,2.17,0.617,2.29,4.02,6.31,1.67,0.81,1.11,2.66,1.49,8.54,15.38
Micheal Ray Richardson,1983,All Team,64,51,32.4,5.41,12.73,0.425,0.12,0.8,0.157,1.66,2.55,0.65,1.77,2.84,4.61,6.75,2.84,0.38,3.75,3.81,12.59,13.97
James Bailey,1983,All Team,75,39,23.5,5.13,10.32,0.497,0,0.01,0,3.01,4.29,0.702,2.28,4.04,6.32,0.89,0.57,0.8,3.61,2.61,13.28,15.61
Billy Ray Bates,1983,All Team,19,3,16,2.89,7.63,0.379,0.11,0.26,0.4,0.58,1.16,0.5,0.58,0.42,1,0.74,0.74,0.16,1,0.63,6.47,8.24
Jeff Cook,1983,All Team,75,22,17.8,1.97,4.05,0.487,0,0.04,0,1.05,1.39,0.76,1.59,2.88,4.47,1.36,0.52,0.41,2.41,1.4,5,11.11
Paul Mokeski,1983,All Team,73,19,15.5,1.63,3.56,0.458,0,0.01,0,0.68,0.93,0.735,1.04,2.52,3.56,0.67,0.29,0.6,3.05,0.92,3.95,8.29
