Jim Jackson,2006,All Team,40,1,12.8,1.18,4,0.294,0.45,1.85,0.243,0.23,0.33,0.692,0.28,1.62,1.9,0.88,0.3,0.15,1.27,0.88,3.02,2.91
Antonio Davis,2006,All Team,44,39,21.4,1.86,4.32,0.432,0,0.02,0,1.18,1.84,0.642,2.05,2.68,4.73,0.48,0.52,0.23,2.84,1.16,4.91,8.32
Aaron Williams,2006,All Team,47,5,16.8,1.94,3.74,0.517,0,0,0,0.85,1.23,0.69,1.36,2.49,3.85,0.36,0.36,0.45,2.94,0.64,4.72,11.38
Howard Eisley,2006,All Team,32,0,12.3,1.06,3.22,0.33,0.41,1.31,0.31,0.62,0.75,0.833,0.09,0.94,1.03,2.16,0.34,0.06,1.06,0.66,3.16,9.24
Jalen Rose,2006,All Team,72,45,27.5,4.03,9.51,0.423,0.82,2.39,0.343,3.44,4.42,0.78,0.39,2.54,2.93,2.51,0.42,0.18,2.17,1.6,12.32,13.6
Voshon Lenard,2006,All Team,26,6,17.6,2.88,7.35,0.393,0.96,3,0.321,0.62,1.19,0.516,0.19,1.62,1.81,1.58,0.81,0.15,1.5,1.19,7.35,10.84
Tony Delk,2006,All Team,24,0,16,2.96,6.71,0.441,0.83,1.96,0.426,0.83,1.12,0.741,0.58,1.62,2.21,1.38,0.54,0.04,1.17,0.79,7.58,15.84
Moochie Norris,2006,All Team,45,0,9.4,1.02,2.49,0.411,0.09,0.31,0.286,0.64,0.93,0.69,0.27,0.93,1.2,1.11,0.44,0.02,1.09,0.73,2.78,10.08
Vitaly Potapenko,2006,All Team,33,12,10.7,1.12,2.15,0.521,0,0,0,0.3,0.52,0.588,0.82,1.12,1.94,0.27,0.06,0.06,1.52,0.48,2.55,7.55
Derek Anderson,2006,All Team,43,11,24.3,2.51,7.05,0.356,0.93,3.12,0.299,2.16,2.58,0.838,0.49,2.84,3.33,2.35,0.53,0.14,2.28,1.26,8.12,10.77
