Kleggie Hermsen,1953,All Team,10,-,6.2,0.4,3.1,0.129,-,-,-,0.3,0.5,0.6,-,-,1.9,0.4,-,-,1.8,-,1.1,-4.25
Stan Miasek,1953,All Team,65,-,24.4,2.74,7.51,0.365,-,-,-,2.4,3.82,0.629,-,-,5.54,1.88,-,-,3.52,-,7.88,14.46
Fred Scolari,1953,All Team,62,-,34.2,4.47,13.05,0.342,-,-,-,4.45,5.27,0.844,-,-,3.37,3.76,-,-,3.42,-,13.39,14.75
Andy Phillip,1953,All Team,70,-,38.4,3.57,8.99,0.397,-,-,-,3.17,4.3,0.738,-,-,5.2,5.67,-,-,3.27,-,10.31,15.39
Bill Calhoun,1953,All Team,62,-,34.6,2.9,8.61,0.337,-,-,-,3.4,4.71,0.723,-,-,4.47,2.52,-,-,2.19,-,9.21,12.28
Ray Lumpp,1953,All Team,55,-,25.9,3.42,9.2,0.372,-,-,-,2.78,3.75,0.743,-,-,2.56,3.05,-,-,3.24,-,9.62,14.25
Ed Mikan,1953,All Team,62,-,15,1.26,4.71,0.267,-,-,-,1.27,1.58,0.806,-,-,3.82,0.63,-,-,2,-,3.79,9.77
Don Boven,1953,All Team,67,-,20.5,2.28,6.37,0.358,-,-,-,2.16,3.12,0.694,-,-,3.24,1.18,-,-,3.39,-,6.73,11.81
Jack Kerris,1953,All Team,69,-,20.6,1.35,3.71,0.363,-,-,-,1.28,2.03,0.629,-,-,4.28,2.26,-,-,2.39,-,3.97,11.93
Frank Kudelka,1953,All Team,36,-,15.8,1.64,5.36,0.306,-,-,-,1.22,1.89,0.647,-,-,2.44,1.94,-,-,3.03,-,4.5,9.66
George Ratkovicz,1953,All Team,71,-,31.5,2.93,8.72,0.336,-,-,-,3.69,5.25,0.702,-,-,7.35,3.06,-,-,4.04,-,9.55,15.57
Dave Minor,1953,All Team,59,-,27.3,2.61,7.12,0.367,-,-,-,1.66,2.24,0.742,-,-,4.27,2.17,-,-,3.58,-,6.88,11.34
Ralph O'Brien,1953,All Team,55,-,13.8,1.75,5.2,0.336,-,-,-,1.42,1.67,0.848,-,-,1.27,1.02,-,-,1.35,-,4.91,12.67
Jim Brasco,1953,All Team,20,-,12.4,1.25,4.7,0.266,-,-,-,1.35,1.7,0.794,-,-,1.2,1.05,-,-,1.5,-,3.85,8.58
Dick Bunt,1953,All Team,26,-,10.4,1.12,4.04,0.276,-,-,-,1.31,1.85,0.708,-,-,1.08,0.65,-,-,1.54,-,3.54,7.85
Eddie Miller,1953,All Team,70,-,28.8,3.9,11.16,0.35,-,-,-,2.67,4.1,0.652,-,-,9.56,1.64,-,-,3.57,-,10.47,15.88
Ralph Polson,1953,All Team,49,-,16.5,1.33,3.65,0.363,-,-,-,1.24,1.96,0.635,-,-,4.31,0.49,-,-,2.08,-,3.9,11.05
Mark Workman,1953,All Team,65,-,15.8,2,6.28,0.319,-,-,-,1.08,1.74,0.619,-,-,2.97,0.57,-,-,2.55,-,5.08,8.68
Stan Miasek,1953,BAL,25,-,33.4,3.92,9.68,0.405,-,-,-,3.48,5.04,0.69,-,-,7.96,2.88,-,-,4.16,-,11.32,16.67
Fred Scolari,1953,BAL,46,-,35.2,4.7,14.07,0.334,-,-,-,4.78,5.63,0.849,-,-,3.52,4.26,-,-,3.43,-,14.17,15.4
Paul Hoffman,1953,BAL,69,-,28.3,3.48,9.51,0.366,-,-,-,3.25,4.96,0.655,-,-,4.59,3.43,-,-,4.09,-,10.2,15.08
George Kaftan,1953,BAL,23,-,16.5,1.96,6.17,0.317,-,-,-,1.91,2.91,0.657,-,-,3.26,1.35,-,-,2.57,-,5.83,12.18
Ray Lumpp,1953,BAL,49,-,27,3.67,9.71,0.378,-,-,-,2.88,3.96,0.727,-,-,2.43,3.12,-,-,3.29,-,10.22,14.66
Don Boven,1953,BAL,23,-,14.3,1.3,4.22,0.309,-,-,-,2,2.57,0.78,-,-,2.65,1,-,-,2.96,-,4.61,11.06
Jack Kerris,1953,BAL,17,-,26,2,4.53,0.442,-,-,-,1.59,2.41,0.659,-,-,5.18,2.82,-,-,2.82,-,5.59,18.06
Frank Kudelka,1953,BAL,16,-,14.2,1.75,5.25,0.333,-,-,-,1.44,2.25,0.639,-,-,2.69,1.81,-,-,3.06,-,4.94,12.79
George Ratkovicz,1953,BAL,10,-,19.7,1.6,4.3,0.372,-,-,-,1.9,3.7,0.514,-,-,5.2,1.8,-,-,3.3,-,5.1,12.74
Kevin O'Shea,1953,BAL,46,-,14,1.54,4.11,0.376,-,-,-,1.04,1.76,0.593,-,-,1.65,1.89,-,-,1.78,-,4.13,12.89
Don Barksdale,1953,BAL,65,-,35.4,4.94,12.75,0.387,-,-,-,3.95,6.17,0.641,-,-,9.18,2.55,-,-,4.2,-,13.83,17.38
Dave Minor,1953,BAL,19,-,15.8,1.79,5,0.358,-,-,-,1.05,1.37,0.769,-,-,2.16,1.21,-,-,1.84,-,4.63,11.14
Ralph O'Brien,1953,BAL,14,-,13,1.93,5.14,0.375,-,-,-,1.29,1.57,0.818,-,-,1.43,1.21,-,-,2.14,-,5.14,18.78
Jim Baechtold,1953,BAL,64,-,29.6,3.78,9.7,0.39,-,-,-,2.77,3.75,0.738,-,-,3.42,2.41,-,-,3.17,-,10.33,13.81
Dick Bunt,1953,BAL,12,-,10.4,1.42,4.33,0.327,-,-,-,1.42,1.92,0.739,-,-,1.25,0.58,-,-,1.83,-,4.25,15.03
Blaine Denning,1953,BAL,1,-,9,2,5,0.4,-,-,-,1,1,1,-,-,4,0,-,-,3,-,5,20.87
Don Henriksen,1953,BAL,68,-,33.3,2.93,6.99,0.419,-,-,-,2.59,4.13,0.626,-,-,7.44,1.9,-,-,3.56,-,8.44,13.02
George McLeod,1953,BAL,10,-,8.5,0.2,1.6,0.125,-,-,-,0.8,1.5,0.533,-,-,2.1,0.4,-,-,1.6,-,1.2,3
Eddie Miller,1953,BAL,60,-,31,4.3,12.08,0.356,-,-,-,2.97,4.5,0.659,-,-,10.15,1.82,-,-,3.73,-,11.57,22.74
Bob Priddy,1953,BAL,16,-,9.3,0.88,2.38,0.368,-,-,-,0.5,0.88,0.571,-,-,2.25,0.44,-,-,2.25,-,2.25,11.62
Kleggie Hermsen,1953,BOS,4,-,5.5,0,2.25,0,-,-,-,0.25,0.5,0.5,-,-,1.75,0,-,-,1.5,-,0.25,-12.31
John Mahnken,1953,BOS,69,-,11.2,1.1,3.65,0.302,-,-,-,0.57,0.81,0.696,-,-,2.64,1.09,-,-,1.59,-,2.77,13.68
