Jo Jo White,1979,All Team,76,-,30.8,5.32,11.97,0.444,-,-,-,1.83,2.08,0.88,0.55,2.08,2.63,4.57,1.05,0.09,2.28,2.79,12.46,11.14
Dennis Awtrey,1979,All Team,63,-,11.8,0.7,1.7,0.411,-,-,-,0.65,0.89,0.732,0.67,1.73,2.4,1.1,0.25,0.21,1.68,0.83,2.05,6.68
Spencer Haywood,1979,All Team,68,-,34.7,8.75,17.72,0.494,-,-,-,3.4,4.29,0.791,2.53,5.31,7.84,1.87,0.59,1.21,3.47,2.94,20.9,16.88
Chris Ford,1979,All Team,81,-,33.8,6.64,14.1,0.471,-,-,-,2.12,2.8,0.758,1.53,1.85,3.38,4.62,1.42,0.31,2.58,2.59,15.41,13.99
Bob McAdoo,1979,All Team,60,-,37.2,9.93,18.78,0.529,-,-,-,4.92,7.5,0.656,2.17,6.5,8.67,2.8,1.23,1.12,3.15,3.62,24.78,20.43
Ron Behagen,1979,All Team,15,-,11,1.87,4.13,0.452,-,-,-,0.67,0.87,0.769,0.87,1.93,2.8,0.47,0.27,0.07,2.4,0.73,4.4,9.62
Jim Brewer,1979,All Team,80,-,20.1,1.76,3.99,0.442,-,-,-,0.33,0.79,0.413,1.99,3.95,5.94,1.09,0.76,0.82,2.17,1.21,3.85,9.9
Harvey Catchings,1979,All Team,57,-,16.6,1.79,4.26,0.42,-,-,-,1.05,1.37,0.769,1.77,3.53,5.3,0.84,0.4,1.6,2.32,1.54,4.63,11.08
Eric Money,1979,All Team,70,-,28.3,6.34,12.76,0.497,-,-,-,2.43,3.39,0.717,1,1.31,2.31,4.73,1.24,0.17,2.89,3.36,15.11,14.38
Truck Robinson,1979,All Team,69,-,36.8,8.2,16.7,0.491,-,-,-,4.7,6.7,0.701,2.83,8.8,11.62,1.64,0.67,1.09,2.99,3.38,21.1,16.8
Kevin Stacom,1979,All Team,68,-,12.2,1.88,5.03,0.374,-,-,-,0.65,0.88,0.733,0.44,0.81,1.25,1.65,0.43,0.01,0.69,1.18,4.41,8.06
Joe C. Meriweather,1979,All Team,77,-,22,3.14,6.49,0.484,-,-,-,1.64,2.43,0.674,1.86,3.45,5.31,1.03,0.52,1.22,3.68,1.69,7.92,11.37
Tom Barker,1979,All Team,39,-,12.2,1.74,4,0.436,-,-,-,0.69,0.95,0.73,1.15,1.9,3.05,0.38,0.26,0.28,1.95,0.87,4.18,9.14
Terry Furlow,1979,All Team,78,-,21.6,4.97,10.31,0.483,-,-,-,2.09,2.5,0.836,0.97,1.17,2.14,2.36,0.74,0.38,1.56,1.72,12.04,17.03
Gus Gerard,1979,All Team,58,-,8,1.45,3.34,0.433,-,-,-,0.86,1.57,0.549,0.69,1,1.69,0.36,0.34,0.22,1.28,0.62,3.76,11.64
