B.J. Armstrong,1999,All Team,32,1,11.2,1.25,2.75,0.455,0.22,0.47,0.467,0.56,0.66,0.857,0.06,1.16,1.22,1.91,0.38,0,0.97,0.78,3.28,13.01
J.R. Reid,1999,All Team,41,26,25.1,3.22,6.76,0.477,0,0.02,0,2.56,3.34,0.766,1.1,4.07,5.17,1.17,0.9,0.24,3.29,1.24,9,13.73
Elden Campbell,1999,All Team,49,33,29.8,4.53,9.49,0.477,0,0.02,0,3.51,5.49,0.639,2.57,5.53,8.1,1.41,0.8,1.49,3.24,1.63,12.57,18.03
Tyrone Hill,1999,All Team,38,23,29.1,3.21,7.05,0.455,0,0,0,2.13,3.95,0.54,3.03,4.53,7.55,0.92,0.89,0.42,3.82,1.55,8.55,12.24
Dennis Scott,1999,All Team,36,9,20.5,2.42,5.92,0.408,1.03,2.69,0.381,0.64,0.86,0.742,0.22,1.39,1.61,1.11,0.42,0.08,1.36,0.53,6.5,10.27
Scott Williams,1999,All Team,7,0,6.6,0.71,2.43,0.294,0,0,0,0.57,1,0.571,0.43,1.57,2,0.14,0.43,0.29,1.29,0.57,2,7.12
Terrell Brandon,1999,All Team,36,34,33.8,5.89,14.08,0.418,0.33,1.31,0.255,1.81,2.17,0.833,0.75,2.97,3.72,8.58,1.75,0.28,2.28,2.06,13.92,19.58
Chris Gatling,1999,All Team,48,3,16.1,2.44,5.52,0.442,0.02,0.17,0.125,0.77,1.94,0.398,1.08,2.65,3.73,0.67,0.67,0.21,2.46,1.29,5.67,9.91
Carl Herrera,1999,All Team,28,0,11,1.07,2.71,0.395,0,0.04,0,0.18,0.39,0.455,0.89,1.32,2.21,0.14,0.43,0.25,1.46,0.57,2.32,6.95
Elliot Perry,1999,All Team,35,0,8.3,1.11,2.94,0.379,0.29,0.69,0.417,0.29,0.4,0.714,0.2,0.77,0.97,1.34,0.57,0,0.71,0.97,2.8,11.35
John Crotty,1999,All Team,27,0,14.1,1.89,4.59,0.411,0.52,1.33,0.389,1.59,1.85,0.86,0.3,0.85,1.15,2.33,0.41,0,1.15,1.22,5.89,15.05
Sam Mack,1999,All Team,44,15,24.6,3.8,8.73,0.435,1.98,4.98,0.397,1.16,1.32,0.879,0.32,1.84,2.16,1.25,0.8,0.09,2.14,0.75,10.73,15.11
Doug Overton,1999,All Team,24,1,10.2,1.5,3.5,0.429,0.08,0.29,0.286,0.75,0.83,0.9,0.29,0.58,0.88,0.96,0.21,0.04,0.75,0.83,3.83,10.78
Corie Blount,1999,All Team,34,3,15.6,1.06,2.94,0.36,0,0.03,0,0.82,1.59,0.519,1.71,2.74,4.44,0.35,0.56,0.47,2.18,0.62,2.94,9.34
Sam Cassell,1999,All Team,8,3,24.9,4.88,11.62,0.419,0.25,1.25,0.2,5.88,6.25,0.94,0.62,1.25,1.88,4.5,1.12,0,2.75,2.5,15.88,23.2
Terry Dehere,1999,All Team,26,0,11.2,1.19,3.27,0.365,0.62,1.5,0.41,0.19,0.27,0.714,0.27,0.65,0.92,1.04,0.27,0.12,1.15,0.62,3.19,8.5
James Robinson,1999,All Team,31,0,16.3,2.16,5.97,0.362,0.68,2.39,0.284,0.9,1.32,0.683,0.58,1.42,2,1.81,0.71,0.26,1.94,1.42,5.9,10.63
Eddie Jones,1999,All Team,50,50,37.6,5.2,11.9,0.437,0.96,2.84,0.338,4.24,5.42,0.782,1,2.88,3.88,3.72,2.5,1.16,2.56,1.86,15.6,18.49
Corey Beck,1999,All Team,24,0,7.5,0.75,1.62,0.462,0.04,0.04,1,0.33,0.62,0.533,0.25,0.92,1.17,0.83,0.38,0.08,1.08,0.54,1.88,10.18
Chris Carr,1999,All Team,39,4,11.4,1.95,5.26,0.371,0.72,1.92,0.373,0.69,1.03,0.675,0.59,1.23,1.82,0.59,0.21,0.05,1.15,0.72,5.31,11.72
Andrew DeClercq,1999,All Team,47,32,23.4,2.94,5.87,0.5,0,0,0,2.02,3,0.674,2.21,3.21,5.43,0.66,1.06,0.62,3.43,1.15,7.89,14.89
Brian Evans,1999,All Team,16,0,9.1,0.81,2.75,0.295,0.25,0.81,0.308,0.25,0.25,1,0.38,0.81,1.19,0.94,0.31,0.19,0.5,0.12,2.12,10.6
Jamie Feick,1999,All Team,28,16,30.4,2.39,4.79,0.5,0,0,0,1.54,2.14,0.717,4,6.29,10.29,0.86,0.89,0.64,2.61,1.21,6.32,14.28
Stephon Marbury,1999,All Team,49,49,38.7,7.71,18.02,0.428,1.35,4.02,0.335,4.53,5.67,0.799,0.76,2.14,2.9,8.92,1.2,0.16,2.55,3.35,21.31,20.73
Vitaly Potapenko,1999,All Team,50,44,27.9,4.08,8.24,0.495,0,0.02,0,1.82,3.1,0.587,2.28,4.36,6.64,1.5,0.7,0.72,3.38,2,9.98,13.71
Will Cunningham,1999,All Team,16,6,10.1,0.19,1.12,0.167,0,0,0,0,0.12,0,0.81,0.94,1.75,0.06,0.06,0.69,1.88,0.31,0.38,0.55
Jerald Honeycutt,1999,All Team,16,0,6.4,0.56,2,0.281,0.31,1.06,0.294,0.44,0.62,0.7,0.19,0.56,0.75,0.19,0.31,0.12,1,0.56,1.88,4.41
Kevin Ollie,1999,All Team,8,0,9,0.5,1.75,0.286,0,0,0,0.62,0.88,0.714,0,0.88,0.88,0.38,0.38,0.12,1.12,0.38,1.62,4.41
Rodrick Rhodes,1999,All Team,13,1,12,1,4,0.25,0.08,0.54,0.143,1.23,1.92,0.64,0.69,0.62,1.31,0.85,0.38,0.15,1.62,1.54,3.31,0.7
Tim Thomas,1999,All Team,50,26,16.2,2.64,5.58,0.473,0.42,1.36,0.309,1.46,2.24,0.652,0.98,1.54,2.52,0.92,0.52,0.24,2.14,0.92,7.16,15.96
Earl Boykins,1999,All Team,22,0,10,1.36,3.59,0.38,0.14,0.82,0.167,0.09,0.14,0.667,0.32,0.45,0.77,1.5,0.27,0,0.91,0.91,2.95,7.32
Paul Grant,1999,All Team,6,0,2.2,0.33,1,0.333,0,0,0,0,0,0,0.17,0,0.17,0,0.17,0,0.67,0.33,0.67,-4.62
Damon Jones,1999,All Team,24,0,14.3,1.79,4.96,0.361,1.04,2.58,0.403,0.58,0.71,0.824,0.25,1.58,1.83,1.75,0.54,0,0.96,0.71,5.21,13.54
Mark West,1999,ATL,49,0,10.2,0.45,1.2,0.373,0,0,0,0.33,0.92,0.356,1,1.55,2.55,0.27,0.08,0.45,1.65,0.35,1.22,6.53
Tyrone Corbin,1999,ATL,47,6,22.7,2.79,7.13,0.391,0.81,2.53,0.319,1.11,1.7,0.65,0.79,2.3,3.09,0.91,0.66,0.15,1.57,0.91,7.49,11.47
Grant Long,1999,ATL,50,13,27.6,3.02,7.18,0.421,0.06,0.36,0.167,3.68,4.7,0.783,2,3.92,5.92,1.06,1.14,0.32,2.86,1.48,9.78,15.73
Mookie Blaylock,1999,ATL,48,48,36.7,5.15,13.56,0.379,1.6,5.23,0.307,1.44,1.9,0.758,0.94,3.73,4.67,5.79,2.06,0.19,1.27,2.4,13.33,16.8
Dikembe Mutombo,1999,ATL,50,50,36.6,3.46,6.76,0.512,0,0,0,3.9,5.7,0.684,3.84,8.36,12.2,1.14,0.32,2.94,2.9,1.88,10.82,18.91
Steve Smith,1999,ATL,36,36,36.5,6.03,15,0.402,1.31,3.86,0.338,5.31,6.25,0.849,1.39,2.81,4.19,3.28,1,0.31,2.78,2.75,18.67,17.94
LaPhonso Ellis,1999,ATL,20,20,26.9,4,9.5,0.421,0.05,0.25,0.2,2.15,3.05,0.705,1.25,4.2,5.45,0.9,0.4,0.35,2.4,1.7,10.2,11.56
Alan Henderson,1999,ATL,38,37,30.1,4.92,11.13,0.442,0,0.03,0,2.63,3.92,0.671,2.63,3.95,6.58,0.74,0.87,0.5,2.53,1.53,12.47,16.09
Chris Crawford,1999,ATL,42,30,18.7,2.62,6.07,0.431,0.26,0.79,0.333,1.36,1.67,0.814,0.88,1.26,2.14,0.57,0.24,0.31,2.52,1.14,6.86,10.28
Ed Gray,1999,ATL,30,3,11.2,1.77,6.07,0.291,0.4,1.4,0.286,0.93,1.23,0.757,0.23,0.7,0.93,0.4,0.4,0.03,1,0.97,4.87,4.88
Anthony Johnson,1999,ATL,49,2,18.1,1.86,4.59,0.404,0.1,0.39,0.263,1.16,1.67,0.695,0.33,1.2,1.53,2.18,0.71,0.14,1.37,1.33,4.98,10.65
Roshown McLeod,1999,ATL,34,0,10.2,1.82,4.79,0.38,0.03,0.29,0.1,1.09,1.32,0.822,0.35,1.12,1.47,0.41,0.06,0.03,0.71,0.68,4.76,11.47
Jeff Sheppard,1999,ATL,18,5,10.3,0.83,2.17,0.385,0.11,0.39,0.286,0.44,0.72,0.615,0.33,0.89,1.22,0.89,0.17,0,0.67,0.39,2.22,8.75
Shammond Williams,1999,ATL,2,0,2,0,0.5,0,0,0,0,1.5,2,0.75,0,0,0,0.5,0,0,0,0,1.5,31.38
Dana Barros,1999,BOS,50,16,23.1,3.36,7.42,0.453,1.28,3.2,0.4,1.28,1.46,0.877,0.32,1.78,2.1,4.16,1.04,0.1,1.28,1.76,9.28,17.66
Dwayne Schintzius,1999,BOS,16,0,4.2,0.25,1,0.25,0,0,0,0.19,0.25,0.75,0.44,0.75,1.19,0.5,0,0.19,1.06,0.62,0.69,0.68
Kenny Anderson,1999,BOS,34,33,29.7,4.74,10.5,0.451,0.18,0.71,0.25,2.47,2.97,0.832,0.71,2.32,3.03,5.68,0.97,0.06,2.29,2.09,12.12,16.77
Popeye Jones,1999,BOS,18,2,11.4,1.11,2.83,0.392,0,0.06,0,0.78,0.94,0.824,1.56,1.33,2.89,0.83,0.28,0,1.72,0.39,3,12.1
Eric Riley,1999,BOS,35,11,9.6,0.8,1.54,0.519,0,0,0,0.63,0.89,0.71,1.03,1.8,2.83,0.37,0.26,0.74,2.09,0.74,2.23,11.61
Greg Minor,1999,BOS,44,7,17.4,1.93,4.64,0.417,0.18,0.64,0.286,0.82,1.09,0.75,0.7,1.95,2.66,1.14,0.45,0.14,1.57,0.86,4.86,9.77
Andrew DeClercq,1999,BOS,14,1,18.4,2,4.07,0.491,0,0,0,1.36,2.07,0.655,2.36,2.14,4.5,0.71,0.93,0.64,3.64,1.57,5.36,11.7
Bruce Bowen,1999,BOS,30,1,16.5,0.87,3.1,0.28,0.23,0.87,0.269,0.37,0.8,0.458,0.5,1.23,1.73,0.93,0.7,0.3,1.7,0.43,2.33,5
Walter McCarty,1999,BOS,32,4,20.6,2,5.53,0.362,0.41,1.56,0.26,1.25,1.78,0.702,1.12,2.47,3.59,1.25,0.75,0.41,2.75,1.25,5.66,8.91
Vitaly Potapenko,1999,BOS,33,32,28.1,4.52,8.67,0.521,0,0,0,1.76,3.21,0.547,2.76,4.45,7.21,1.79,0.73,0.61,3.52,2.18,10.79,15.4
Antoine Walker,1999,BOS,42,41,36.9,7.21,17.5,0.412,1.55,4.19,0.369,2.69,4.81,0.559,2.52,6.02,8.55,3.1,1.5,0.67,3.38,2.83,18.67,17.07
