Leo Barnhorst,1954,All Team,72,-,28.7,2.76,8.17,0.338,-,-,-,0.88,1.22,0.716,-,-,4.12,3.14,-,-,2.82,-,6.4,10.13
Max Zaslofsky,1954,All Team,65,-,28.9,4.28,11.63,0.368,-,-,-,3.92,5.49,0.714,-,-,2.46,2.37,-,-,2.18,-,12.48,16.29
Jack Nichols,1954,All Team,75,-,21.4,2.17,7.04,0.309,-,-,-,1.51,2.03,0.743,-,-,4.84,1.39,-,-,2.49,-,5.85,10.28
Leo Barnhorst,1954,All Team,72,-,28.7,2.76,8.17,0.338,-,-,-,0.88,1.22,0.716,-,-,4.12,3.14,-,-,2.82,-,6.4,10.13
Bob Harrison,1954,All Team,64,-,22.5,2.25,7.02,0.321,-,-,-,1.47,2.47,0.595,-,-,2.03,2.17,-,-,3.41,-,5.97,8.2
Fred Schaus,1954,All Team,67,-,22.6,2.4,6.19,0.388,-,-,-,2.28,2.91,0.785,-,-,3.99,1.63,-,-,2.63,-,7.09,14.54
Bob Lavoy,1954,All Team,68,-,18.8,1.99,5.24,0.379,-,-,-,1.38,1.9,0.729,-,-,4.66,1.15,-,-,3.16,-,5.35,12.83
Charlie Share,1954,All Team,68,-,23.2,2.76,7.25,0.381,-,-,-,2.76,4.04,0.684,-,-,8.16,1.18,-,-,3.09,-,8.29,19.52
Al Masino,1954,All Team,27,-,6.7,0.96,2.3,0.419,-,-,-,1.11,1.81,0.612,-,-,1.04,0.81,-,-,1.63,-,3.04,17.54
Jim Fritsche,1954,All Team,68,-,18,1.71,5.57,0.306,-,-,-,0.72,1,0.721,-,-,3.19,1.07,-,-,1.51,-,4.13,8.39
Bob Houbregs,1954,All Team,70,-,28.1,2.99,8.03,0.372,-,-,-,2.71,3.8,0.714,-,-,5.36,1.76,-,-,2.99,-,8.69,13.42
Bob Peterson,1954,All Team,8,-,7.5,0.38,1.25,0.3,-,-,-,1.12,1.38,0.818,-,-,1.5,0.38,-,-,1.88,-,1.88,9.71
