Ray Scott,1967,All Team,72,-,34,6.36,15.89,0.4,-,-,-,3.56,5.08,0.699,-,-,10.56,2.22,-,-,2.99,-,16.28,14.71
Len Chappell,1967,All Team,73,-,9.7,1.81,4.29,0.422,-,-,-,0.73,1.11,0.654,-,-,2.59,0.45,-,-,1.42,-,4.34,11.5
Wayne Hightower,1967,All Team,72,-,18.2,2.71,7.88,0.344,-,-,-,2.12,2.92,0.729,-,-,5.62,0.89,-,-,2.64,-,7.54,10.7
Mel Counts,1967,All Team,56,-,15.4,3.16,7.48,0.422,-,-,-,1.23,1.68,0.734,-,-,6.14,0.93,-,-,3.27,-,7.55,13.92
Jiff Wilson,1967,All Team,55,-,10.4,1.55,4.25,0.363,-,-,-,1.05,1.56,0.674,-,-,3.75,0.27,-,-,1.67,-,4.15,10.46
Bill Russell,1967,BOS,81,-,40.7,4.88,10.74,0.454,-,-,-,3.52,5.77,0.61,-,-,20.99,5.83,-,-,3.19,-,13.27,18.35
Sam Jones,1967,BOS,72,-,32.3,8.86,19.53,0.454,-,-,-,4.42,5.15,0.857,-,-,4.69,3.01,-,-,2.65,-,22.14,18.24
Wayne Embry,1967,BOS,72,-,10.1,2.04,4.99,0.409,-,-,-,1.14,2,0.569,-,-,4.08,0.58,-,-,1.9,-,5.22,14.16
K.C. Jones,1967,BOS,78,-,31.4,2.33,5.88,0.397,-,-,-,1.53,2.42,0.63,-,-,3.06,4.99,-,-,3.5,-,6.19,7.58
Bailey Howell,1967,BOS,81,-,30.9,7.85,15.33,0.512,-,-,-,4.31,5.81,0.741,-,-,8.36,1.27,-,-,3.65,-,20.01,19.24
Satch Sanders,1967,BOS,81,-,23.8,3.99,9.32,0.428,-,-,-,2.2,2.69,0.817,-,-,5.42,1.12,-,-,3.75,-,10.17,11.09
John Havlicek,1967,BOS,81,-,32.1,8.44,19.01,0.444,-,-,-,4.51,5.44,0.828,-,-,6.57,3.43,-,-,2.59,-,21.4,18.96
Don Nelson,1967,BOS,79,-,15.2,2.87,6.44,0.446,-,-,-,1.78,2.41,0.742,-,-,3.73,0.82,-,-,1.81,-,7.53,14.05
Larry Siegfried,1967,BOS,73,-,25.9,5.04,11.41,0.442,-,-,-,4.03,4.75,0.847,-,-,3.12,3.42,-,-,2.84,-,14.11,15.91
Ronnie Watts,1967,BOS,27,-,3.3,0.41,1.63,0.25,-,-,-,0.59,0.85,0.696,-,-,1.41,0.04,-,-,0.59,-,1.41,8.26
Jim Barnett,1967,BOS,48,-,8,1.62,4.4,0.37,-,-,-,0.88,1.29,0.677,-,-,1.1,0.85,-,-,1.27,-,4.12,10.26
Toby Kimball,1967,BOS,38,-,5.8,0.92,2.55,0.361,-,-,-,0.71,1.05,0.675,-,-,3.84,0.34,-,-,1.11,-,2.55,16.62
Guy Rodgers,1967,CHI,81,-,37.8,6.64,17,0.391,-,-,-,4.73,5.86,0.806,-,-,4.27,11.21,-,-,3,-,18.01,17.45
Bob Boozer,1967,CHI,80,-,30.6,6.72,13.8,0.487,-,-,-,4.5,5.76,0.781,-,-,8.49,1.12,-,-,2.65,-,17.95,18
Len Chappell,1967,CHI,19,-,9.4,2.11,4.68,0.449,-,-,-,0.74,1.11,0.667,-,-,2,0.63,-,-,1.63,-,4.95,12.73
Don Kojis,1967,CHI,78,-,21.2,4.22,9.91,0.426,-,-,-,1.72,2.85,0.604,-,-,6.14,0.9,-,-,2.62,-,10.15,12.55
Gerry Ward,1967,CHI,76,-,13.7,1.54,4.04,0.381,-,-,-,1.14,1.82,0.63,-,-,2.36,1.71,-,-,2.22,-,4.22,8.71
McCoy McLemore,1967,CHI,79,-,17.5,3.27,8.48,0.385,-,-,-,2.66,3.44,0.772,-,-,4.73,0.78,-,-,2.39,-,9.19,13.16
Jiff Wilson,1967,CHI,43,-,10.4,1.79,4.49,0.399,-,-,-,1.05,1.63,0.643,-,-,3.79,0.35,-,-,1.7,-,4.63,12.01
Barry Clemens,1967,CHI,60,-,16.4,3.1,7.4,0.419,-,-,-,1.13,1.5,0.756,-,-,3.35,0.65,-,-,2.38,-,7.33,10.11
Keith Erickson,1967,CHI,76,-,19.1,3.09,8.43,0.367,-,-,-,1.54,2.09,0.736,-,-,4.46,1.57,-,-,2.62,-,7.72,9.87
Jerry Sloan,1967,CHI,80,-,36.8,6.56,15.18,0.432,-,-,-,4.25,5.34,0.796,-,-,9.07,2.12,-,-,3.66,-,17.38,13.85
Jim Washington,1967,CHI,77,-,19.2,3.27,7.84,0.417,-,-,-,1.14,2.06,0.553,-,-,6.08,0.73,-,-,2.35,-,7.69,11.1
Nate Bowman,1967,CHI,9,-,7.2,0.89,2.33,0.381,-,-,-,0.67,0.89,0.75,-,-,3.11,0.22,-,-,2,-,2.44,9.56
Erwin Mueller,1967,CHI,80,-,26.7,5.28,11.96,0.441,-,-,-,2.14,3.25,0.658,-,-,6.21,1.64,-,-,2.79,-,12.69,14.17
Dave Schellhase,1967,CHI,31,-,6.8,1.29,3.58,0.36,-,-,-,0.45,0.71,0.636,-,-,0.94,0.74,-,-,0.87,-,3.03,8.69
Connie Dierking,1967,CIN,77,-,24.7,3.78,9.47,0.399,-,-,-,1.74,2.34,0.744,-,-,7.83,2.05,-,-,3.26,-,9.3,12.29
Oscar Robertson,1967,CIN,79,-,43.9,10.61,21.51,0.493,-,-,-,9.32,10.67,0.873,-,-,6.15,10.7,-,-,2.86,-,30.53,26.16
