John Abramovic,1948,All Team,9,-,0,0.11,2.33,0.048,-,-,-,0.44,0.78,0.571,-,-,0,0.22,-,-,1.11,-,0.67,-
Hank Beenders,1948,All Team,45,-,0,1.69,5.98,0.283,-,-,-,1.13,1.82,0.622,-,-,0,0.29,-,-,2.2,-,4.51,-
Mike Bloom,1948,All Team,48,-,0,3.62,13.33,0.272,-,-,-,3.33,4.77,0.699,-,-,0,0.79,-,-,2.42,-,10.58,-
John Abramovic,1948,All Team,9,-,0,0.11,2.33,0.048,-,-,-,0.44,0.78,0.571,-,-,0,0.22,-,-,1.11,-,0.67,-
Hank Beenders,1948,All Team,45,-,0,1.69,5.98,0.283,-,-,-,1.13,1.82,0.622,-,-,0,0.29,-,-,2.2,-,4.51,-
Wyndol Gray,1948,All Team,12,-,0,0.5,3.08,0.162,-,-,-,0.08,0.33,0.25,-,-,0,0.25,-,-,1.33,-,1.08,-
Chick Halbert,1948,All Team,46,-,0,3.39,13.15,0.258,-,-,-,3.04,4.78,0.636,-,-,0,0.7,-,-,2.74,-,9.83,-
Sonny Hertzberg,1948,All Team,41,-,0,2.68,10.1,0.266,-,-,-,1.41,1.78,0.795,-,-,0,0.56,-,-,1.49,-,6.78,-
John Janisch,1948,All Team,10,-,0,1.4,5,0.28,-,-,-,0.9,1.6,0.562,-,-,0,0.2,-,-,0.5,-,3.7,-
Grady Lewis,1948,All Team,45,-,0,2.53,9.44,0.268,-,-,-,1.93,3,0.644,-,-,0,0.91,-,-,3.36,-,7,-
Ariel Maughan,1948,All Team,42,-,0,1.81,6.1,0.297,-,-,-,0.76,1.26,0.604,-,-,0,0.14,-,-,2.12,-,4.38,-
Irv Rothenberg,1948,All Team,49,-,0,2.1,7.43,0.283,-,-,-,1.78,3.06,0.58,-,-,0,0.14,-,-,2.35,-,5.98,-
Kenny Sailors,1948,All Team,44,-,0,4.7,15.66,0.3,-,-,-,2.5,3.61,0.692,-,-,0,1.34,-,-,3.68,-,11.91,-
Connie Simmons,1948,All Team,45,-,0,3.6,12.11,0.297,-,-,-,1.38,2.4,0.574,-,-,0,0.53,-,-,2.71,-,8.58,-
Mike Bloom,1948,All Team,48,-,0,3.62,13.33,0.272,-,-,-,3.33,4.77,0.699,-,-,0,0.79,-,-,2.42,-,10.58,-
Johnny Jorgensen,1948,All Team,3,-,0,1.33,3,0.444,-,-,-,0.33,0.33,1,-,-,0,0,-,-,0.67,-,3,-
Jack Toomay,1948,All Team,33,-,0,1.85,5.79,0.319,-,-,-,1.82,2.76,0.659,-,-,0,0.21,-,-,2.15,-,5.52,-
John Abramovic,1948,BAL,5,-,0,0,2.2,0,-,-,-,0.4,0.6,0.667,-,-,0,0.2,-,-,1,-,0.4,-
Mike Bloom,1948,BAL,34,-,0,3.76,13.85,0.272,-,-,-,3.62,5.06,0.715,-,-,0,0.71,-,-,2.32,-,11.15,-
John Abramovic,1948,BAL,5,-,0,0,2.2,0,-,-,-,0.4,0.6,0.667,-,-,0,0.2,-,-,1,-,0.4,-
Kleggie Hermsen,1948,BAL,48,-,0,4.42,15.94,0.277,-,-,-,3.15,4.73,0.665,-,-,0,1,-,-,3.21,-,11.98,-
Grady Lewis,1948,BAL,21,-,0,2.62,8.9,0.294,-,-,-,1.86,3,0.619,-,-,0,1.33,-,-,3.14,-,7.1,-
Irv Rothenberg,1948,BAL,14,-,0,1.79,6.14,0.291,-,-,-,0.79,1.64,0.478,-,-,0,0.14,-,-,1.71,-,4.36,-
Jerry Rullo,1948,BAL,2,-,0,0,2,0,-,-,-,0,0,0,-,-,0,0,-,-,0.5,-,0,-
Dick Schulz,1948,BAL,48,-,0,2.77,9.77,0.284,-,-,-,2.44,3.33,0.731,-,-,0,0.58,-,-,2.42,-,7.98,-
Connie Simmons,1948,BAL,13,-,0,4.15,13.77,0.302,-,-,-,2.31,4.15,0.556,-,-,0,0.54,-,-,3.08,-,10.62,-
Mike Bloom,1948,BAL,34,-,0,3.76,13.85,0.272,-,-,-,3.62,5.06,0.715,-,-,0,0.71,-,-,2.32,-,11.15,-
Herm Fuetsch,1948,BAL,42,-,0,1,3.33,0.3,-,-,-,0.6,0.95,0.625,-,-,0,0.4,-,-,0.93,-,2.6,-
Elmer Gainer,1948,BAL,5,-,0,0.2,1.8,0.111,-,-,-,0.6,1.2,0.5,-,-,0,0.6,-,-,1.6,-,1,-
Paul Hoffman,1948,BAL,37,-,0,3.84,11.03,0.348,-,-,-,2.81,4.24,0.662,-,-,0,0.62,-,-,3.32,-,10.49,-
Buddy Jeannette,1948,BAL,46,-,0,3.26,9.35,0.349,-,-,-,4.15,5.48,0.758,-,-,0,1.52,-,-,3.2,-,10.67,-
Johnny Jorgensen,1948,BAL,2,-,0,1,3.5,0.286,-,-,-,0.5,0.5,1,-,-,0,0,-,-,0.5,-,2.5,-
Herm Klotz,1948,BAL,11,-,0,0.64,2.82,0.226,-,-,-,0.09,0.27,0.333,-,-,0,0.64,-,-,0.27,-,1.36,-
Chet McNabb,1948,BAL,2,-,0,0,0.5,0,-,-,-,0,0,0,-,-,0,0,-,-,0.5,-,0,-
Carl Meinhold,1948,BAL,48,-,0,2.25,7.42,0.303,-,-,-,0.77,1.25,0.617,-,-,0,0.33,-,-,1.33,-,5.27,-
Chick Reiser,1948,BAL,47,-,0,4.3,13.36,0.322,-,-,-,2.91,3.94,0.741,-,-,0,0.85,-,-,3.72,-,11.51,-
Paul Seymour,1948,BAL,22,-,0,1.23,4.59,0.267,-,-,-,1,1.68,0.595,-,-,0,0.27,-,-,1.55,-,3.45,-
Mike Bloom,1948,BOS,14,-,0,3.29,12.07,0.272,-,-,-,2.64,4.07,0.649,-,-,0,1,-,-,2.64,-,9.21,-
Chuck Connors,1948,BOS,4,-,0,1.25,3.25,0.385,-,-,-,0.5,0.75,0.667,-,-,0,0.25,-,-,1.25,-,3,-
Jack Garfinkel,1948,BOS,43,-,0,2.65,8.84,0.3,-,-,-,0.81,1.07,0.761,-,-,0,1.37,-,-,1.81,-,6.12,-
Cecil Hankins,1948,BOS,25,-,0,0.92,4.64,0.198,-,-,-,0.96,1.4,0.686,-,-,0,0.32,-,-,1.12,-,2.8,-
Charlie Hoefer,1948,BOS,7,-,0,0.43,2.71,0.158,-,-,-,0.57,1.14,0.5,-,-,0,0.43,-,-,2.43,-,1.43,-
John Janisch,1948,BOS,3,-,0,0.33,2.33,0.143,-,-,-,0.33,0.67,0.5,-,-,0,0,-,-,1,-,1,-
George Munroe,1948,BOS,21,-,0,1.29,4.33,0.297,-,-,-,0.81,1.24,0.654,-,-,0,0.14,-,-,0.95,-,3.38,-
Stan Noszka,1948,BOS,22,-,0,1.23,4.41,0.278,-,-,-,1.09,1.59,0.686,-,-,0,0.18,-,-,2.36,-,3.55,-
Mel Riebe,1948,BOS,48,-,0,4.21,13.6,0.309,-,-,-,1.77,2.85,0.62,-,-,0,0.85,-,-,2.85,-,10.19,-
Ed Sadowski,1948,BOS,47,-,0,6.55,20.28,0.323,-,-,-,6.26,8.98,0.697,-,-,0,1.57,-,-,3.87,-,19.36,-
Connie Simmons,1948,BOS,32,-,0,3.38,11.44,0.295,-,-,-,1,1.69,0.593,-,-,0,0.53,-,-,2.56,-,7.75,-
Art Spector,1948,BOS,48,-,0,1.4,5.06,0.276,-,-,-,1.25,1.92,0.652,-,-,0,0.35,-,-,2.21,-,4.04,-
Mike Bloom,1948,BOS,14,-,0,3.29,12.07,0.272,-,-,-,2.64,4.07,0.649,-,-,0,1,-,-,2.64,-,9.21,-
Bulbs Ehlers,1948,BOS,40,-,0,2.6,10.43,0.249,-,-,-,1.95,3.6,0.542,-,-,0,1.1,-,-,2.3,-,7.15,-
Jack Hewson,1948,BOS,24,-,0,0.92,3.71,0.247,-,-,-,0.88,1.25,0.7,-,-,0,0.04,-,-,1.62,-,2.71,-
Saul Mariaschin,1948,BOS,43,-,0,2.91,10.77,0.27,-,-,-,1.93,2.72,0.709,-,-,0,1.4,-,-,2.81,-,7.74,-
Gene Stump,1948,BOS,43,-,0,1.37,5.74,0.239,-,-,-,0.56,0.88,0.632,-,-,0,0.42,-,-,1.53,-,3.3,-
Chuck Gilmur,1948,CHI,48,-,0,3.77,12.44,0.303,-,-,-,2.02,3.08,0.655,-,-,0,1.6,-,-,4.81,-,9.56,-
Chick Halbert,1948,CHI,6,-,0,2,9.17,0.218,-,-,-,1.17,3.33,0.35,-,-,0,0.33,-,-,2.33,-,5.17,-
