Dale Ellis,2000,All Team,42,5,13.4,1.57,3.79,0.415,0.88,2.38,0.37,0.21,0.31,0.692,0.31,1.02,1.33,0.33,0.31,0,1.07,0.48,4.24,8.63
John Starks,2000,All Team,37,30,32.2,5.49,14.65,0.375,1.59,4.62,0.345,1.35,1.59,0.847,0.27,2.46,2.73,4.89,1.14,0.11,2.76,1.81,13.92,12.35
Chucky Brown,2000,All Team,63,29,17.4,2.35,5.21,0.451,0.03,0.16,0.2,0.57,0.83,0.692,0.56,2.1,2.65,1.05,0.32,0.29,1.81,0.71,5.3,9.43
Haywoode Workman,2000,All Team,36,2,9.7,0.86,2.5,0.344,0.39,1.19,0.326,0.28,0.42,0.667,0.03,0.69,0.72,1.69,0.56,0,1.03,0.5,2.39,10.07
Pete Chilcutt,2000,All Team,56,2,10.7,0.95,2.27,0.417,0.11,0.46,0.231,0.14,0.14,1,0.82,1.52,2.34,0.48,0.27,0.18,1.3,0.36,2.14,8.86
Chris Gatling,2000,All Team,85,0,21.3,4.29,9.44,0.455,0.21,0.82,0.257,3.13,4.39,0.713,1.81,4.09,5.91,0.84,0.96,0.27,2.89,1.99,11.93,17
Billy Owens,2000,All Team,62,11,21,2.42,5.77,0.419,0.18,0.55,0.324,1.02,1.71,0.594,1.6,3.26,4.85,1.56,0.53,0.34,2.68,1.37,6.03,10
Toni Kukoc,2000,All Team,56,31,31.9,5.3,13,0.408,0.79,3,0.262,3.43,4.73,0.725,1.34,3.54,4.88,4.73,1.38,0.5,2,2.61,14.82,16.93
Bill Curley,2000,All Team,28,0,11,1.04,2.43,0.426,0,0.04,0,0.64,0.89,0.72,0.64,1.14,1.79,0.5,0.46,0.14,2.18,0.75,2.71,6.55
Antonio Lang,2000,All Team,10,0,3.8,0.1,0.6,0.167,0,0,0,0.4,0.5,0.8,0,0.5,0.5,0.2,0.4,0.1,0.8,0.2,0.6,6.53
Chris Carr,2000,All Team,57,2,20.5,3.44,8.7,0.395,0.56,1.77,0.317,1.88,2.19,0.856,0.72,2.32,3.04,1.47,0.53,0.26,1.98,2.05,9.32,10.8
Don Reid,2000,All Team,38,3,13.1,1.58,2.95,0.536,0,0,0,0.63,0.89,0.706,0.82,1.87,2.68,0.29,0.63,0.82,3.11,0.61,3.79,11.82
