Gerald Henderson,1992,All Team,16,0,6,0.75,2,0.375,0.19,0.5,0.375,0.56,0.69,0.818,0.06,0.44,0.5,0.62,0.19,0,0.75,0.5,2.25,7.82
James Donaldson,1992,All Team,58,32,18.5,1.93,4.22,0.457,0,0,0,1.05,1.48,0.709,1.71,3.28,4.98,0.57,0.14,0.84,1.78,0.83,4.91,11.05
Rory Sparrow,1992,All Team,46,0,10.6,1.26,3.28,0.384,0.07,0.33,0.2,0.17,0.28,0.615,0.07,0.54,0.61,1.8,0.26,0.11,1.24,0.72,2.76,6.44
Mike Sanders,1992,All Team,31,20,20.4,2.97,5.19,0.571,0.03,0.1,0.333,1.16,1.52,0.766,0.87,2.23,3.1,1.71,0.77,0.32,2.68,0.71,7.13,13.19
Thurl Bailey,1992,All Team,84,18,25,4.38,9.95,0.44,0,0.02,0,2.56,3.21,0.796,1.45,4.32,5.77,0.93,0.42,1.39,1.9,1.29,11.32,14.37
Bobby Hansen,1992,All Team,68,2,11.9,1.16,2.62,0.444,0.1,0.4,0.259,0.12,0.32,0.364,0.25,0.88,1.13,1.01,0.4,0.04,1.97,0.41,2.54,5.66
Tony Brown,1992,All Team,57,2,11.5,1.79,4.37,0.41,0.33,1.11,0.302,0.84,1.16,0.727,0.56,0.91,1.47,0.84,0.53,0.09,1.44,0.61,4.75,11.07
Danny Young,1992,All Team,62,5,16.5,1.61,4.11,0.392,0.37,1.13,0.329,0.92,1.08,0.851,0.26,0.95,1.21,2.77,0.74,0.06,0.85,0.76,4.52,11.12
Tyrone Corbin,1992,All Team,80,9,27.6,3.79,7.88,0.481,0,0.05,0,2.17,2.51,0.866,2.04,3.86,5.9,1.75,1.02,0.25,2.41,1.21,9.75,13.63
Dennis Hopson,1992,All Team,71,0,18.5,3.89,8.35,0.465,0.17,0.66,0.255,2.52,3.56,0.708,1.48,1.42,2.9,1.44,0.94,0.55,1.62,1.41,10.46,17.09
Rex Chapman,1992,All Team,22,11,25.8,5.14,11.45,0.448,0.36,1.32,0.276,1.64,2.41,0.679,0.45,2.18,2.64,4.05,0.68,0.36,2.32,2.05,12.27,11.8
Tom Garrick,1992,All Team,40,5,13.7,1.48,3.58,0.413,0.03,0.1,0.25,0.45,0.65,0.692,0.3,1.1,1.4,2.45,0.9,0.1,1.35,1.1,3.42,9.4
Avery Johnson,1992,All Team,69,15,17.9,2.29,4.78,0.479,0.06,0.22,0.267,0.96,1.46,0.653,0.19,0.97,1.16,3.86,0.88,0.13,1.29,1.59,5.59,11.68
Jerome Lane,1992,All Team,14,5,12.6,1,3.29,0.304,0,0,0,0.64,1.93,0.333,2.29,2.43,4.71,1.21,0.14,0.07,2,1,2.64,6.72
Brian Shaw,1992,All Team,63,26,22.6,3.32,8.14,0.407,0.08,0.37,0.217,1.14,1.44,0.791,0.79,2.44,3.24,3.97,0.9,0.35,1.83,1.57,7.86,12.15
Morlon Wiley,1992,All Team,53,19,16.4,1.57,3.64,0.43,0.26,0.79,0.333,0.45,0.66,0.686,0.45,1.08,1.53,3.4,0.89,0.06,1.68,1.13,3.85,10.42
Michael Ansley,1992,All Team,10,0,4.5,0.8,1.8,0.444,0,0,0,0.5,0.6,0.833,0.2,0.4,0.6,0.2,0,0,0.7,0.3,2.1,9.11
Kenny Battle,1992,All Team,16,0,5.8,0.69,1.06,0.647,0,0.06,0,0.62,0.75,0.833,0.25,0.75,1,0.25,0.12,0.12,0.62,0.25,2,13.57
Winston Bennett,1992,All Team,54,45,15.4,1.48,3.91,0.379,0,0.02,0,0.65,0.93,0.7,1.17,1.83,3,0.7,0.35,0.17,2.26,0.61,3.61,6.38
Chucky Brown,1992,All Team,42,2,10.3,1.43,3.05,0.469,0,0.07,0,0.71,1.17,0.612,0.74,1.21,1.95,0.62,0.29,0.17,1.14,0.69,3.57,10.74
Sherman Douglas,1992,All Team,42,2,17.9,2.79,6.02,0.462,0.02,0.24,0.1,1.74,2.55,0.682,0.31,1.19,1.5,4.1,0.6,0.21,1.86,1.62,7.33,13.99
Greg Grant,1992,All Team,68,0,13.1,1.46,3.31,0.44,0.1,0.26,0.389,0.29,0.35,0.833,0.21,0.81,1.01,3.19,0.66,0.03,1.12,0.68,3.31,12.69
John Morton,1992,All Team,25,0,10.8,1.44,3.72,0.387,0.08,0.64,0.125,1.28,1.52,0.842,0.24,0.8,1.04,1.28,0.52,0.04,0.92,1.12,4.24,9.41
Brian Quinnett,1992,All Team,39,0,8.4,1.1,3.18,0.347,0.33,1.05,0.317,0.41,0.67,0.615,0.41,0.9,1.31,0.31,0.41,0.21,0.82,0.41,2.95,8.92
Jud Buechler,1992,All Team,28,0,10.4,1.04,2.54,0.408,0,0.04,0,0.43,0.75,0.571,0.64,1.21,1.86,0.82,0.68,0.25,1.11,0.46,2.5,9.95
Sean Higgins,1992,All Team,38,12,16.2,3.34,7.29,0.458,0.16,0.66,0.24,0.82,0.95,0.861,0.76,1.92,2.68,1.08,0.42,0.16,1.53,1.08,7.66,11.99
Tony Massenburg,1992,All Team,18,0,5,0.56,1.39,0.4,0,0,0,0.5,0.83,0.6,0.39,1,1.39,0,0.06,0.06,1.17,0.5,1.61,3.95
Steve Scheffler,1992,All Team,11,0,5.5,0.55,0.82,0.667,0,0,0,0.82,1.09,0.75,0.91,0.36,1.27,0,0.27,0.09,0.91,0.09,1.91,16.57
Kennard Winchester,1992,All Team,19,0,4.3,0.68,1.58,0.433,0.05,0.11,0.5,0.42,0.53,0.8,0.32,0.47,0.79,0.42,0.11,0.11,0.26,0.11,1.84,16.71
Tharon Mayes,1992,All Team,24,0,10.6,1.25,4.12,0.303,0.62,1.71,0.366,1,1.5,0.667,0.12,0.54,0.67,1.46,0.67,0.08,1.71,1.29,4.12,6.2
Elliot Perry,1992,All Team,50,0,8.7,0.98,2.58,0.38,0.02,0.14,0.143,0.54,0.82,0.659,0.28,0.5,0.78,1.56,0.68,0.06,0.72,1,2.52,8.46
Mark Randall,1992,All Team,54,0,8.2,1.26,2.76,0.456,0.06,0.3,0.188,0.59,0.8,0.744,0.72,0.59,1.31,0.61,0.22,0.06,0.72,0.46,3.17,12.09
Stevie Thompson,1992,All Team,19,0,4.8,0.74,1.95,0.378,0,0.05,0,0.16,0.42,0.375,0.58,0.42,1,0.42,0.32,0.16,0.47,0.26,1.63,11.55
Mo Cheeks,1992,ATL,56,0,19.4,2.05,4.45,0.462,0.05,0.11,0.5,0.46,0.77,0.605,0.52,1.18,1.7,3.3,1.48,0,1.3,0.64,4.62,12.7
Dominique Wilkins,1992,ATL,42,42,38.1,10.1,21.76,0.464,0.88,3.05,0.289,7,8.38,0.835,2.45,4.57,7.02,3.76,1.24,0.57,1.83,2.9,28.07,22.11
Kevin Willis,1992,ATL,81,80,36.6,7.3,15.11,0.483,0.07,0.46,0.162,3.6,4.48,0.804,5.16,10.37,15.53,2.14,0.89,0.67,2.75,2.43,18.27,19.56
Jon Koncak,1992,ATL,77,14,19.3,1.44,3.69,0.391,0,0.16,0,0.25,0.38,0.655,0.81,2.58,3.39,1.71,0.65,0.87,2.69,0.7,3.13,7.34
Blair Rasmussen,1992,ATL,81,61,24.3,4.28,8.96,0.478,0.06,0.28,0.217,0.37,0.49,0.75,1.16,3.69,4.85,1.32,0.43,0.59,2.88,0.63,9,11.49
Duane Ferrell,1992,ATL,66,12,24.2,5.02,9.58,0.524,0.17,0.5,0.333,2.52,3.3,0.761,1.59,1.59,3.18,1.39,0.74,0.26,2.03,1.5,12.71,15.51
Morlon Wiley,1992,ATL,41,19,18.7,1.73,3.9,0.444,0.34,0.93,0.368,0.51,0.73,0.7,0.54,1.24,1.78,4.05,1.05,0.07,1.78,1.27,4.32,11.2
Gary Leonard,1992,ATL,5,0,2.6,0.8,1.2,0.667,0,0,0,0.4,0.4,1,0.6,0.4,1,0.2,0.2,0,0.6,0.2,2,30.29
Jeff Sanders,1992,ATL,12,0,9.8,1.67,3.75,0.444,0,0,0,0.58,0.75,0.778,0.75,1.42,2.17,0.75,0.42,0.25,1.25,0.42,3.92,13.73
Alexander Volkov,1992,ATL,77,27,19.7,3.26,7.39,0.441,0.45,1.43,0.318,1.62,2.57,0.631,1.34,2.1,3.44,3.25,0.86,0.39,2.31,1.32,8.6,15.39
Travis Mays,1992,ATL,2,0,16,3,7,0.429,1.5,3,0.5,1,1,1,0.5,0.5,1,0.5,0,0,2,1.5,8.5,8.19
Rumeal Robinson,1992,ATL,81,64,27.4,5.22,11.46,0.456,0.42,1.28,0.327,2.16,3.4,0.636,0.79,1.91,2.7,5.51,1.3,0.3,2.2,2.54,13.02,14.82
Stacey Augmon,1992,ATL,82,82,30.5,5.37,10.96,0.489,0.01,0.07,0.167,2.6,3.9,0.666,2.33,2.79,5.12,2.45,1.51,0.33,1.96,2.21,13.34,14.3
Paul Graham,1992,ATL,78,9,22,3.91,8.74,0.447,0.71,1.81,0.39,1.62,2.18,0.741,0.92,2.04,2.96,2.24,1.23,0.27,2.47,1.17,10.14,14.58
Rodney Monroe,1992,ATL,38,0,8.2,1.39,3.79,0.368,0.16,0.71,0.222,0.5,0.61,0.826,0.32,0.55,0.87,0.71,0.32,0.05,0.5,0.61,3.45,8.59
Robert Parish,1992,BOS,79,79,28.9,5.92,11.06,0.535,0,0,0,2.27,2.94,0.772,2.77,6.15,8.92,0.89,0.86,1.23,2.18,1.66,14.11,18.83
Rickey Green,1992,BOS,26,0,14.1,1.77,3.96,0.447,0.04,0.15,0.25,0.5,0.69,0.722,0.12,0.81,0.92,2.62,0.65,0.04,1.08,0.69,4.08,11.13
Larry Bird,1992,BOS,45,45,36.9,7.84,16.84,0.466,1.16,2.84,0.406,3.33,3.6,0.926,1.02,8.62,9.64,6.8,0.93,0.73,1.82,2.78,20.18,20.42
Kevin McHale,1992,BOS,56,1,25,5.77,11.32,0.509,0,0.23,0,2.39,2.91,0.822,2.12,3.77,5.89,1.46,0.2,1.05,2,1.46,13.93,18.34
John Bagley,1992,BOS,73,59,23.9,3.05,6.93,0.441,0.14,0.58,0.238,0.93,1.3,0.716,0.52,1.68,2.21,6.58,0.78,0.05,1.68,2.03,7.18,12.68
Joe Kleine,1992,BOS,70,3,14.2,2.06,4.19,0.491,0.06,0.11,0.5,0.49,0.69,0.708,1.34,2.89,4.23,0.46,0.33,0.2,1.41,0.39,4.66,13.45
Ed Pinckney,1992,BOS,81,36,23.7,2.51,4.67,0.537,0,0.01,0,2.56,3.15,0.812,3.11,3.85,6.96,0.77,0.86,0.69,1.95,0.9,7.57,16.49
Kevin Gamble,1992,BOS,82,77,30.4,5.85,11.07,0.529,0.11,0.38,0.29,1.7,1.91,0.885,0.98,2.51,3.49,2.67,0.91,0.45,2.44,1.18,13.51,15.14
Reggie Lewis,1992,BOS,82,82,37.4,8.57,17.04,0.503,0.06,0.26,0.238,3.56,4.18,0.851,1.43,3.38,4.8,2.26,1.52,1.28,3.15,1.66,20.77,17.82
