Shaquille O'Neal,2008,All Team,61,61,28.7,5.43,9.15,0.593,0,0,0,2.79,5.54,0.503,2.72,6.36,9.08,1.52,0.52,1.44,3.74,2.97,13.64,17.09
Sam Cassell,2008,All Team,55,34,23.2,4.24,9.67,0.438,0.42,1.38,0.303,2.31,2.62,0.882,0.31,2.16,2.47,3.89,0.67,0.11,1.78,1.76,11.2,15.52
Jason Kidd,2008,All Team,80,80,36.3,3.81,9.91,0.385,1.49,3.9,0.381,1.69,2.06,0.818,1.18,6.33,7.5,10.07,1.7,0.33,2.06,3.33,10.8,16.53
Donyell Marshall,2008,All Team,26,1,13.1,1.23,3.77,0.327,0.58,2.04,0.283,0.73,0.85,0.864,0.92,2,2.92,0.38,0.23,0.62,1.19,0.58,3.77,9.78
Theo Ratliff,2008,All Team,26,9,16.8,1.58,3.27,0.482,0,0.04,0,1.12,1.65,0.674,1.23,2.19,3.42,0.54,0.27,1.42,2.27,0.81,4.27,12.36
Joe Smith,2008,All Team,77,36,22.4,4.05,8.48,0.478,0,0.04,0,2,2.65,0.755,2.12,3.09,5.21,0.86,0.44,0.61,2.42,0.92,10.1,16.36
Damon Stoudamire,2008,All Team,60,33,17.3,2,5.62,0.356,0.83,2.48,0.336,0.45,0.57,0.794,0.33,1.63,1.97,2.75,0.5,0.03,1.27,1.33,5.28,9.04
Kurt Thomas,2008,All Team,70,48,22.6,2.79,5.66,0.492,0,0.01,0,0.76,1.14,0.662,1.86,5.39,7.24,0.96,0.8,0.81,2.69,0.66,6.33,14.43
Ben Wallace,2008,All Team,72,72,30.6,1.92,4.89,0.392,0,0.06,0,1,2.35,0.426,3.25,5.14,8.39,1.46,1.22,1.62,1.68,0.93,4.83,12.21
Lorenzen Wright,2008,All Team,18,1,8.9,0.33,1.17,0.286,0,0,0,0.17,0.33,0.5,0.44,1.67,2.11,0.22,0.17,0.17,1.72,0.22,0.83,2.51
Bobby Jackson,2008,All Team,72,5,19.3,2.83,7.03,0.403,1.12,3.14,0.358,0.89,1.12,0.79,0.46,2.06,2.51,1.93,0.62,0.07,1.33,0.82,7.68,13.58
Anthony Johnson,2008,All Team,69,52,22.2,2.25,5.14,0.437,0.61,1.35,0.452,0.51,0.62,0.814,0.32,1.67,1.99,3.8,0.75,0.13,1.67,1.22,5.61,11.21
Mike Bibby,2008,All Team,48,44,32.8,5.17,12.56,0.411,1.94,5.17,0.375,1.62,2.08,0.78,0.33,3,3.33,6.04,1.12,0.08,2.02,2.48,13.9,14.13
Larry Hughes,2008,All Team,68,57,29.7,4.49,11.78,0.381,0.99,2.85,0.345,2.21,2.76,0.798,0.57,2.81,3.38,2.66,1.46,0.25,2.04,1.71,12.16,11.85
Tyronn Lue,2008,All Team,50,3,14.7,2.26,5.06,0.447,0.78,1.72,0.453,0.5,0.64,0.781,0.18,0.9,1.08,1.48,0.22,0.02,1.32,0.54,5.8,12.04
Nazr Mohammed,2008,All Team,82,29,20.1,3.32,6.44,0.515,0,0.01,0,1.16,1.99,0.583,2.37,3.66,6.02,0.88,0.55,0.73,2.8,1.23,7.79,15.69
Bonzi Wells,2008,All Team,73,7,21.4,3.45,7.79,0.443,0.16,0.68,0.24,2,3.11,0.643,1.15,3.38,4.53,1.33,1.03,0.44,2.15,1.41,9.07,14.29
Adrian Griffin,2008,All Team,35,2,8.8,0.86,2.17,0.395,0,0,0,0.14,0.26,0.556,0.8,0.89,1.69,0.77,0.49,0.06,0.77,0.6,1.86,8.86
Shawn Marion,2008,All Team,63,62,36.7,6.35,12.49,0.508,1.05,3.14,0.333,1.68,2.38,0.707,2.16,8.05,10.21,2.19,1.98,1.35,2.38,1.37,15.43,18.97
Wally Szczerbiak,2008,All Team,75,2,23.2,4.15,9.63,0.431,1.2,2.91,0.413,1.99,2.33,0.851,0.45,2.44,2.89,1.39,0.31,0.16,1.37,1.01,11.48,13.94
Eddie Gill,2008,All Team,14,1,10.9,0.86,2.21,0.387,0.36,1.07,0.333,0.64,0.64,1,0.07,1.5,1.57,1.57,0.5,0.14,1.29,0.64,2.71,11.02
Jamaal Magloire,2008,All Team,31,2,9.2,0.58,1.77,0.327,0,0,0,0.65,1.42,0.455,0.61,2.26,2.87,0.23,0.03,0.32,1.61,0.97,1.81,1.35
Ira Newble,2008,All Team,49,13,14.2,1.55,3.55,0.437,0.33,1,0.327,0.41,0.53,0.769,0.96,1.59,2.55,0.37,0.57,0.16,1.41,0.69,3.84,9.63
Stromile Swift,2008,All Team,56,4,15.1,2.41,4.73,0.509,0,0.04,0,1.3,1.95,0.67,1.14,2.41,3.55,0.46,0.27,0.96,2.02,0.91,6.12,14.71
Malik Allen,2008,All Team,73,16,15,2.15,4.48,0.48,0.01,0.03,0.5,0.32,0.34,0.92,0.9,1.78,2.68,0.6,0.26,0.42,2.04,0.62,4.63,9.68
Primoz Brezec,2008,All Team,50,18,9.5,0.88,1.88,0.468,0,0,0,0.48,0.8,0.6,0.6,1.02,1.62,0.22,0.06,0.14,1.66,0.48,2.24,5.39
Kwame Brown,2008,All Team,38,15,18.8,1.89,3.74,0.507,0,0,0,1.05,2.58,0.408,1.34,3.61,4.95,1.18,0.58,0.61,2.16,1.34,4.84,10.25
Jason Collins,2008,All Team,74,26,15.8,0.72,1.53,0.469,0,0.01,0,0.46,1,0.459,0.86,1.54,2.41,0.34,0.31,0.34,2.62,0.65,1.89,3.45
DeSagana Diop,2008,All Team,79,23,16.4,1.19,2.28,0.522,0,0,0,0.48,0.89,0.543,2.03,2.94,4.96,0.51,0.33,1.11,1.85,0.73,2.86,12.52
Maurice Evans,2008,All Team,75,47,22.9,3.49,7.27,0.481,1.08,2.79,0.388,0.79,1.11,0.711,1.23,1.68,2.91,1.08,0.61,0.13,1.89,0.53,8.85,13.93
Pau Gasol,2008,All Team,66,66,35.6,7.2,13.48,0.534,0.06,0.24,0.25,4.42,5.48,0.807,2.35,6.03,8.38,3.2,0.45,1.48,2.11,1.88,18.88,21.58
Trenton Hassell,2008,All Team,63,6,12.3,0.9,2.14,0.422,0.03,0.14,0.222,0.11,0.16,0.7,0.32,1,1.32,0.65,0.21,0.05,1.43,0.35,1.95,4.31
Mike James,2008,All Team,54,1,13.3,1.87,5.37,0.348,0.57,1.8,0.32,0.72,0.89,0.812,0.26,1.02,1.28,1.11,0.39,0.04,1.04,0.67,5.04,8.64
Juan Dixon,2008,All Team,53,0,12.6,2,4.87,0.411,0.57,1.36,0.417,0.4,0.49,0.808,0.28,1.13,1.42,1.83,0.4,0.04,1.17,1.02,4.96,11.34
Gordan Giricek,2008,All Team,56,0,14.8,2.38,5.39,0.44,0.64,1.77,0.364,0.41,0.46,0.885,0.29,1.43,1.71,1.11,0.43,0.07,1.46,0.93,5.8,9.93
Drew Gooden,2008,All Team,69,65,30.7,4.81,10.72,0.449,0,0.09,0,2.35,3.12,0.753,2.54,6.01,8.55,1.17,0.7,0.77,2.94,1.77,11.97,13.74
Flip Murray,2008,All Team,42,19,20.8,3.67,8.74,0.42,0.48,1.5,0.317,1.62,2.33,0.694,0.55,1.43,1.98,3.43,0.9,0.1,1.19,2,9.43,13.2
Smush Parker,2008,All Team,28,2,21.2,2.29,6.57,0.348,0.64,2.79,0.231,0.68,1,0.679,0.14,1.68,1.82,3,0.86,0.21,2.14,1.57,5.89,7.11
Mike Wilks,2008,All Team,15,0,12.5,1.13,2.4,0.472,0.2,0.53,0.375,0.27,0.27,1,0.33,0.93,1.27,0.93,0.6,0,0.87,0.6,2.73,8.55
Marcus Banks,2008,All Team,36,3,15.8,2.39,5.31,0.45,1.11,2.83,0.392,0.75,0.97,0.771,0.11,1.14,1.25,1.69,0.39,0.36,1.81,1.03,6.64,12.18
Brian Cook,2008,All Team,51,2,12.3,1.73,4.59,0.376,0.84,2.25,0.374,0.37,0.41,0.905,0.55,1.59,2.14,0.53,0.25,0.24,1.82,0.76,4.67,8.57
Ronald Dupree,2008,All Team,5,0,4.2,0.2,0.6,0.333,0,0,0,0.4,0.4,1,0.2,1.4,1.6,0.2,0.2,0,0,0,0.8,16.19
Francisco Elson,2008,All Team,63,5,12.9,1.46,3.75,0.39,0,0.02,0,0.41,0.59,0.703,0.79,2.38,3.17,0.38,0.24,0.32,1.52,0.75,3.33,6.79
