Connie Dierking,1965,All Team,68,-,19,3.21,7.91,0.405,-,-,-,1.47,2.47,0.595,-,-,6.4,1.06,-,-,2.43,-,7.88,13.13
Wilt Chamberlain,1965,All Team,73,-,45.2,14.56,28.53,0.51,-,-,-,5.59,12.05,0.464,-,-,22.92,3.42,-,-,2,-,34.71,28.57
Paul Neumann,1965,All Team,76,-,26.8,4.8,10.16,0.473,-,-,-,3.08,3.99,0.772,-,-,2.61,3.07,-,-,2.87,-,12.68,14.93
Wayne Hightower,1965,All Team,75,-,20.6,2.61,7.6,0.344,-,-,-,2.6,3.39,0.768,-,-,5.6,0.72,-,-,2.72,-,7.83,10.46
Bill McGill,1965,All Team,24,-,5.5,0.88,2.71,0.323,-,-,-,0.54,0.71,0.765,-,-,1.5,0.38,-,-,1.33,-,2.29,8.26
John Rudometkin,1965,All Team,23,-,16.3,2.26,6.7,0.338,-,-,-,1.48,2.17,0.68,-,-,4.3,0.7,-,-,2.35,-,6,8.93
Gary Hill,1965,All Team,12,-,8.6,0.83,3,0.278,-,-,-,0.58,1.17,0.5,-,-,1.33,0.58,-,-,0.92,-,2.25,4.29
Barry Kramer,1965,All Team,52,-,9.8,1.21,3.58,0.339,-,-,-,1.15,1.62,0.714,-,-,1.92,0.79,-,-,1.29,-,3.58,9.97
Cotton Nash,1965,All Team,45,-,7.9,1.04,3.22,0.324,-,-,-,0.96,1.16,0.827,-,-,1.84,0.42,-,-,1.27,-,3.04,9.25
Tommy Heinsohn,1965,BOS,67,-,25.5,5.45,14.24,0.383,-,-,-,2.72,3.42,0.795,-,-,5.96,2.34,-,-,3.76,-,13.61,13.31
Willie Naulls,1965,BOS,71,-,20.6,4.25,11.07,0.384,-,-,-,2.01,2.48,0.812,-,-,4.73,1.01,-,-,3.17,-,10.52,11.52
Bill Russell,1965,BOS,78,-,44.4,5.5,12.56,0.438,-,-,-,3.13,5.46,0.573,-,-,24.08,5.26,-,-,2.62,-,14.13,18.19
Sam Jones,1965,BOS,80,-,36.1,10.26,22.73,0.452,-,-,-,5.35,6.53,0.82,-,-,5.14,2.79,-,-,2.2,-,25.88,19.28
K.C. Jones,1965,BOS,78,-,31.2,3.24,8.19,0.396,-,-,-,1.83,2.91,0.63,-,-,4.08,5.6,-,-,3.37,-,8.32,10.2
Satch Sanders,1965,BOS,80,-,30.7,4.67,10.89,0.429,-,-,-,2.41,3.24,0.745,-,-,8.26,1.15,-,-,3.98,-,11.76,11.37
Bevo Nordmann,1965,BOS,3,-,8.3,1,1.67,0.6,-,-,-,0,0,0,-,-,2.67,1,-,-,1.67,-,2,12.11
John Havlicek,1965,BOS,75,-,28.9,7.6,18.93,0.401,-,-,-,3.13,4.21,0.744,-,-,4.95,2.65,-,-,2.67,-,18.33,14.92
Larry Siegfried,1965,BOS,72,-,13.8,2.4,5.79,0.415,-,-,-,1.51,1.94,0.779,-,-,1.86,1.65,-,-,1.5,-,6.32,13.07
Gerry Ward,1965,BOS,3,-,10,0.67,6,0.111,-,-,-,0.33,0.33,1,-,-,1.67,2,-,-,2,-,1.67,-4.34
Ron Bonham,1965,BOS,37,-,10,2.46,5.95,0.414,-,-,-,2.49,3.03,0.821,-,-,2.11,0.51,-,-,0.89,-,7.41,20.04
