Darryl Dawkins,1988,All Team,6,0,5.5,0.33,1.5,0.222,0,0,0,1,2.5,0.4,0.33,0.5,0.83,0.33,0,0.33,2.33,1.17,1.67,-9.19
Artis Gilmore,1988,All Team,71,26,12.6,1.39,2.55,0.547,0,0,0,0.94,1.8,0.523,0.97,2,2.97,0.3,0.21,0.42,2.08,0.94,3.73,8.43
James Edwards,1988,All Team,69,44,24.7,4.38,9.32,0.47,0,0.01,0,3.04,4.65,0.654,1.72,4.25,5.97,1.13,0.23,0.54,3.13,1.88,11.8,12.3
Dudley Bradley,1988,All Team,65,15,22.1,2.4,5.62,0.427,0.57,1.57,0.363,1.14,1.49,0.763,0.38,1.57,1.95,2.32,1.75,0.66,2.65,1.35,6.51,11.46
Gerald Henderson,1988,All Team,74,5,20,2.59,6.03,0.43,0.93,2.18,0.429,1.85,2.27,0.815,0.34,1.07,1.41,3.11,0.91,0.07,2.49,1.76,7.97,12.19
Jim Paxson,1988,All Team,45,3,17.8,3.04,6.62,0.46,0.11,0.47,0.238,1.51,1.76,0.861,0.33,0.67,1,1.69,0.67,0.11,1.62,0.87,7.71,11.65
Joe Barry Carroll,1988,All Team,77,31,26,5.22,12,0.435,0,0.03,0,2.23,2.92,0.764,1.7,4.65,6.35,1.47,0.65,1.38,2.53,2.13,12.68,13.52
Mike Gminski,1988,All Team,81,81,36.6,6.23,13.9,0.448,0,0.02,0,4.38,4.84,0.906,3.02,7.02,10.05,1.72,0.79,1.44,2.17,2.19,16.85,16.67
Johnny Moore,1988,All Team,5,0,12.2,0.8,2,0.4,0,0.2,0,0,0,0,0.4,0.8,1.2,2.4,0.6,0,0.2,1.4,1.6,6.03
Jerry Sichting,1988,All Team,52,1,13.3,1.79,3.31,0.541,0.19,0.42,0.455,0.33,0.44,0.739,0.17,0.52,0.69,1.79,0.4,0,1.15,0.42,4.1,11.15
Rory Sparrow,1988,All Team,58,25,18,2.02,5.05,0.399,0.03,0.22,0.154,0.41,0.57,0.727,0.26,0.98,1.24,2.88,0.71,0.05,1.36,1,4.48,8.27
Charles Davis,1988,All Team,21,0,10.8,2.29,5.48,0.417,0.05,0.81,0.059,0.33,0.48,0.7,0.76,1.19,1.95,0.95,0.1,0.19,1.24,0.86,4.95,8.76
Mike McGee,1988,All Team,48,0,20.9,4.65,11.04,0.421,1.1,3.33,0.331,1.58,2.12,0.745,1.15,1.52,2.67,1.48,1.08,0.12,1.69,1.35,11.98,15.02
Larry Nance,1988,All Team,67,60,35.6,7.27,13.73,0.529,0.03,0.09,0.333,4.54,5.82,0.779,2.88,6.18,9.06,3.09,0.94,2.37,3.61,2.31,19.1,20.47
Ray Tolbert,1988,All Team,25,0,10.4,1.4,2.76,0.507,0,0,0,0.76,1.2,0.633,0.92,1.28,2.2,0.4,0.32,0.2,1.56,0.84,3.56,9.55
Richard Anderson,1988,All Team,74,3,18.2,2.31,5.93,0.39,0.65,2.03,0.32,0.78,1.04,0.753,1.23,2.86,4.09,1.51,0.69,0.22,1.85,0.82,6.05,11.25
Sleepy Floyd,1988,All Team,77,73,32.6,5.45,12.58,0.433,0.18,0.94,0.194,3.91,4.6,0.85,1,2.84,3.84,7.06,1.23,0.16,2.47,2.9,15,15.42
Craig Hodges,1988,All Team,66,0,21.9,3.67,7.92,0.463,1.3,2.65,0.491,0.89,1.08,0.831,0.29,0.89,1.18,2.32,0.7,0.03,1.79,1.17,9.53,12.16
Mike Sanders,1988,All Team,59,16,15,2.59,5.14,0.505,0,0.02,0,1,1.29,0.776,0.64,1.2,1.85,0.95,0.53,0.15,2.22,0.85,6.19,11.01
Roy Hinson,1988,All Team,77,57,33.7,5.88,12.08,0.487,0,0.03,0,3.53,4.56,0.775,2.06,4.65,6.71,1.29,0.9,1.82,3.57,2.19,15.3,14.83
Greg Kite,1988,All Team,53,19,20.1,1.74,3.87,0.449,0,0.02,0,0.75,1.49,0.506,1.6,3.38,4.98,0.89,0.36,1.09,2.89,1.38,4.23,7.25
Ralph Sampson,1988,All Team,48,44,34.6,6.23,14.21,0.438,0.04,0.23,0.182,3.1,4.08,0.76,2.92,6.71,9.62,2.54,0.85,1.83,3.42,3.56,15.6,13.56
Sedale Threatt,1988,All Team,71,1,14.9,3.04,5.99,0.508,0.04,0.38,0.111,0.8,1,0.803,0.32,0.92,1.24,2.25,0.85,0.11,1.41,0.89,6.93,16.1
Mark West,1988,All Team,83,41,25.3,3.81,6.9,0.551,0,0.01,0,2.05,3.43,0.596,1.99,4.31,6.3,0.89,0.57,1.77,3.19,2.08,9.66,13.06
Steve Colter,1988,All Team,68,53,22.2,2.99,6.49,0.46,0.04,0.15,0.3,1.1,1.4,0.789,0.85,1.69,2.54,3.84,0.91,0.21,1.94,1.29,7.12,12.95
Jay Humphries,1988,All Team,68,33,26.6,4.13,7.96,0.519,0.04,0.26,0.167,1.65,2.25,0.732,0.72,1.84,2.56,5.81,1.19,0.07,2.6,1.87,10.04,14.59
Tim McCormick,1988,All Team,70,55,30.2,4.97,9.26,0.537,0,0.03,0,2.07,3.07,0.674,2.09,4.59,6.67,1.69,0.46,0.33,3.34,1.59,12.01,13.45
Leon Wood,1988,All Team,52,8,17.5,2.62,6,0.436,1,2.44,0.409,1.46,1.9,0.768,0.33,0.77,1.1,3.35,0.5,0.02,0.96,0.73,7.69,15.3
Tyrone Corbin,1988,All Team,84,5,20.7,3.06,6.25,0.49,0.01,0.07,0.167,1.31,1.64,0.797,1.51,2.65,4.17,1.37,0.86,0.21,2.15,1.24,7.44,12.35
Steve Harris,1988,All Team,58,26,18.7,3.84,8.4,0.458,0,0.12,0,1.53,1.95,0.788,0.91,1.26,2.17,1.5,0.86,0.14,1.53,0.97,9.22,14.16
Dirk Minniefield,1988,All Team,72,6,14.9,1.5,3.07,0.489,0.06,0.22,0.25,0.57,0.76,0.745,0.42,0.92,1.33,3.17,0.82,0.04,1.85,1.29,3.62,10.37
Carey Scurry,1988,All Team,33,0,13.8,1.67,3.58,0.466,0.09,0.24,0.375,0.82,1.18,0.692,0.91,1.64,2.55,1.52,1.48,0.7,2.45,1.3,4.24,12.98
Bob Thornton,1988,All Team,48,2,12.4,1.35,2.71,0.5,0,0.04,0,0.71,1.15,0.618,0.96,1.38,2.33,0.31,0.23,0.06,2.15,0.73,3.42,7.06
Sam Vincent,1988,All Team,72,27,20.8,2.92,6.4,0.456,0.11,0.29,0.381,2.01,2.32,0.868,0.49,1.62,2.11,5.29,0.76,0.22,2.01,1.89,7.96,14.77
